Dup1	Dup2
ABCC3	LOC110090496
ABCC4	ABCC5
ABCC4	LOC110074811
ABCC4	LOC110076356
ABCC4	LOC110090496
ABCC5	LOC110074811
ABCC5	LOC110076356
ABCC5	LOC110090496
LOC110074811	LOC110076356
LOC110074811	LOC110090496
LOC110076356	LOC110090496
KRT18	LOC110074843
KRT18	LOC110074844
KRT18	LOC110074845
KRT18	LOC110074850
KRT18	LOC110074851
KRT18	LOC110074852
KRT18	LOC110074853
KRT18	LOC110074854
KRT18	LOC110074859
KRT18	LOC110074871
KRT18	LOC110074873
KRT18	LOC110074882
KRT18	LOC110074887
KRT18	LOC110074892
KRT18	LOC110074898
KRT18	LOC110074904
LOC110074843	LOC110074844
LOC110074843	LOC110074845
LOC110074843	LOC110074850
LOC110074843	LOC110074851
LOC110074843	LOC110074852
LOC110074843	LOC110074853
LOC110074843	LOC110074854
LOC110074843	LOC110074859
LOC110074843	LOC110074871
LOC110074843	LOC110074873
LOC110074843	LOC110074882
LOC110074843	LOC110074887
LOC110074843	LOC110074892
LOC110074843	LOC110074898
LOC110074843	LOC110074904
LOC110074844	LOC110074845
LOC110074844	LOC110074850
LOC110074844	LOC110074851
LOC110074844	LOC110074852
LOC110074844	LOC110074853
LOC110074844	LOC110074854
LOC110074844	LOC110074859
LOC110074844	LOC110074871
LOC110074844	LOC110074873
LOC110074844	LOC110074882
LOC110074844	LOC110074887
LOC110074844	LOC110074892
LOC110074844	LOC110074898
LOC110074844	LOC110074904
LOC110074845	LOC110074850
LOC110074845	LOC110074851
LOC110074845	LOC110074852
LOC110074845	LOC110074853
LOC110074845	LOC110074854
LOC110074845	LOC110074859
LOC110074845	LOC110074871
LOC110074845	LOC110074873
LOC110074845	LOC110074882
LOC110074845	LOC110074887
LOC110074845	LOC110074892
LOC110074845	LOC110074898
LOC110074845	LOC110074904
LOC110074850	LOC110074851
LOC110074850	LOC110074852
LOC110074850	LOC110074853
LOC110074850	LOC110074854
LOC110074850	LOC110074859
LOC110074850	LOC110074871
LOC110074850	LOC110074873
LOC110074850	LOC110074882
LOC110074850	LOC110074887
LOC110074850	LOC110074892
LOC110074850	LOC110074898
LOC110074850	LOC110074904
LOC110074851	LOC110074852
LOC110074851	LOC110074853
LOC110074851	LOC110074854
LOC110074851	LOC110074859
LOC110074851	LOC110074871
LOC110074851	LOC110074873
LOC110074851	LOC110074882
LOC110074851	LOC110074887
LOC110074851	LOC110074892
LOC110074851	LOC110074898
LOC110074851	LOC110074904
LOC110074852	LOC110074853
LOC110074852	LOC110074854
LOC110074852	LOC110074859
LOC110074852	LOC110074871
LOC110074852	LOC110074873
LOC110074852	LOC110074882
LOC110074852	LOC110074887
LOC110074852	LOC110074892
LOC110074852	LOC110074898
LOC110074852	LOC110074904
LOC110074853	LOC110074854
LOC110074853	LOC110074859
LOC110074853	LOC110074871
LOC110074853	LOC110074873
LOC110074853	LOC110074882
LOC110074853	LOC110074887
LOC110074853	LOC110074892
LOC110074853	LOC110074898
LOC110074853	LOC110074904
LOC110074854	LOC110074859
LOC110074854	LOC110074871
LOC110074854	LOC110074873
LOC110074854	LOC110074882
LOC110074854	LOC110074887
LOC110074854	LOC110074892
LOC110074854	LOC110074898
LOC110074854	LOC110074904
LOC110074859	LOC110074871
LOC110074859	LOC110074873
LOC110074859	LOC110074882
LOC110074859	LOC110074887
LOC110074859	LOC110074892
LOC110074859	LOC110074898
LOC110074859	LOC110074904
LOC110074871	LOC110074873
LOC110074871	LOC110074882
LOC110074871	LOC110074887
LOC110074871	LOC110074892
LOC110074871	LOC110074898
LOC110074871	LOC110074904
LOC110074873	LOC110074882
LOC110074873	LOC110074887
LOC110074873	LOC110074892
LOC110074873	LOC110074898
LOC110074873	LOC110074904
LOC110074882	LOC110074887
LOC110074882	LOC110074892
LOC110074882	LOC110074898
LOC110074882	LOC110074904
LOC110074887	LOC110074892
LOC110074887	LOC110074898
LOC110074887	LOC110074904
LOC110074892	LOC110074898
LOC110074892	LOC110074904
LOC110074898	LOC110074904
LOC110070666	LOC110071677
LOC110070666	LOC110086107
LOC110070666	LOC110086328
LOC110070666	LOC110086331
LOC110071677	LOC110086107
LOC110071677	LOC110086328
LOC110071677	LOC110086331
LOC110086107	LOC110086328
LOC110086107	LOC110086331
LOC110086328	LOC110086331
FUT4	FUT7
FUT4	FUT9
FUT4	LOC110072709
FUT4	LOC110072711
FUT7	FUT9
FUT7	LOC110072709
FUT7	LOC110072711
FUT9	LOC110072709
FUT9	LOC110072711
LOC110072709	LOC110072711
EPHA2	EPHA3
EPHA2	EPHA4
EPHA2	EPHA6
EPHA2	EPHA7
EPHA2	EPHA8
EPHA2	EPHB1
EPHA2	EPHB2
EPHA2	EPHB3
EPHA2	EPHB4
EPHA2	LOC110088449
EPHA2	LOC110088903
EPHA2	LOC110091432
EPHA3	EPHA4
EPHA3	EPHA6
EPHA3	EPHA7
EPHA3	EPHA8
EPHA3	EPHB1
EPHA3	EPHB2
EPHA3	EPHB3
EPHA3	EPHB4
EPHA3	LOC110088449
EPHA3	LOC110088903
EPHA3	LOC110091432
EPHA4	EPHA6
EPHA4	EPHA7
EPHA4	EPHA8
EPHA4	EPHB1
EPHA4	EPHB2
EPHA4	EPHB3
EPHA4	EPHB4
EPHA4	LOC110088449
EPHA4	LOC110088903
EPHA4	LOC110091432
EPHA6	EPHA7
EPHA6	EPHA8
EPHA6	EPHB1
EPHA6	EPHB2
EPHA6	EPHB3
EPHA6	EPHB4
EPHA6	LOC110088449
EPHA6	LOC110088903
EPHA6	LOC110091432
EPHA7	EPHA8
EPHA7	EPHB1
EPHA7	EPHB2
EPHA7	EPHB3
EPHA7	EPHB4
EPHA7	LOC110088449
EPHA7	LOC110088903
EPHA7	LOC110091432
EPHA8	EPHB1
EPHA8	EPHB2
EPHA8	EPHB3
EPHA8	EPHB4
EPHA8	LOC110088449
EPHA8	LOC110088903
EPHA8	LOC110091432
EPHB1	EPHB2
EPHB1	EPHB3
EPHB1	EPHB4
EPHB1	LOC110088449
EPHB1	LOC110088903
EPHB1	LOC110091432
EPHB2	EPHB3
EPHB2	EPHB4
EPHB2	LOC110088449
EPHB2	LOC110088903
EPHB2	LOC110091432
EPHB3	EPHB4
EPHB3	LOC110088449
EPHB3	LOC110088903
EPHB3	LOC110091432
EPHB4	LOC110088449
EPHB4	LOC110088903
EPHB4	LOC110091432
LOC110088449	LOC110088903
LOC110088449	LOC110091432
LOC110088903	LOC110091432
LOC110069890	LOC110077434
LOC110069890	LOC110081633
LOC110069890	RGS1
LOC110069890	RGS10
LOC110069890	RGS13
LOC110069890	RGS16
LOC110069890	RGS17
LOC110069890	RGS19
LOC110069890	RGS2
LOC110069890	RGS20
LOC110069890	RGS21
LOC110069890	RGS8
LOC110077434	LOC110081633
LOC110077434	RGS1
LOC110077434	RGS10
LOC110077434	RGS13
LOC110077434	RGS16
LOC110077434	RGS17
LOC110077434	RGS19
LOC110077434	RGS2
LOC110077434	RGS20
LOC110077434	RGS21
LOC110077434	RGS8
LOC110081633	RGS1
LOC110081633	RGS10
LOC110081633	RGS13
LOC110081633	RGS16
LOC110081633	RGS17
LOC110081633	RGS19
LOC110081633	RGS2
LOC110081633	RGS20
LOC110081633	RGS21
LOC110081633	RGS8
RGS1	RGS10
RGS1	RGS13
RGS1	RGS16
RGS1	RGS17
RGS1	RGS19
RGS1	RGS2
RGS1	RGS20
RGS1	RGS21
RGS1	RGS8
RGS10	RGS13
RGS10	RGS16
RGS10	RGS17
RGS10	RGS19
RGS10	RGS2
RGS10	RGS20
RGS10	RGS21
RGS10	RGS8
RGS13	RGS16
RGS13	RGS17
RGS13	RGS19
RGS13	RGS2
RGS13	RGS20
RGS13	RGS21
RGS13	RGS8
RGS16	RGS17
RGS16	RGS19
RGS16	RGS2
RGS16	RGS20
RGS16	RGS21
RGS16	RGS8
RGS17	RGS19
RGS17	RGS2
RGS17	RGS20
RGS17	RGS21
RGS17	RGS8
RGS19	RGS2
RGS19	RGS20
RGS19	RGS21
RGS19	RGS8
RGS2	RGS20
RGS2	RGS21
RGS2	RGS8
RGS20	RGS21
RGS20	RGS8
RGS21	RGS8
LOC110069951	LOC110076065
LOC110069951	LOC110079196
LOC110069951	LOC110081855
LOC110069951	LOC110081856
LOC110069951	LOC110088264
LOC110069951	LOC110088281
LOC110076065	LOC110079196
LOC110076065	LOC110081855
LOC110076065	LOC110081856
LOC110076065	LOC110088264
LOC110076065	LOC110088281
LOC110079196	LOC110081855
LOC110079196	LOC110081856
LOC110079196	LOC110088264
LOC110079196	LOC110088281
LOC110081855	LOC110081856
LOC110081855	LOC110088264
LOC110081855	LOC110088281
LOC110081856	LOC110088264
LOC110081856	LOC110088281
LOC110088264	LOC110088281
CR1	LOC110081669
CR1	LOC110086557
CR1	LOC110086560
CR1	LOC110086564
CR1	SELE
CR1	SVEP1
LOC110081669	LOC110086557
LOC110081669	LOC110086560
LOC110081669	LOC110086564
LOC110081669	SELE
LOC110081669	SVEP1
LOC110086557	LOC110086560
LOC110086557	LOC110086564
LOC110086557	SELE
LOC110086557	SVEP1
LOC110086560	LOC110086564
LOC110086560	SELE
LOC110086560	SVEP1
LOC110086564	SELE
LOC110086564	SVEP1
SELE	SVEP1
CDC42	LOC110075667
CDC42	LOC110078152
CDC42	LOC110080213
CDC42	RAC1
CDC42	RAC2
CDC42	RAC3
CDC42	RHOG
CDC42	RHOJ
CDC42	RHOQ
CDC42	RHOU
CDC42	RHOV
LOC110075667	LOC110078152
LOC110075667	LOC110080213
LOC110075667	RAC1
LOC110075667	RAC2
LOC110075667	RAC3
LOC110075667	RHOG
LOC110075667	RHOJ
LOC110075667	RHOQ
LOC110075667	RHOU
LOC110075667	RHOV
LOC110078152	LOC110080213
LOC110078152	RAC1
LOC110078152	RAC2
LOC110078152	RAC3
LOC110078152	RHOG
LOC110078152	RHOJ
LOC110078152	RHOQ
LOC110078152	RHOU
LOC110078152	RHOV
LOC110080213	RAC1
LOC110080213	RAC2
LOC110080213	RAC3
LOC110080213	RHOG
LOC110080213	RHOJ
LOC110080213	RHOQ
LOC110080213	RHOU
LOC110080213	RHOV
RAC1	RAC2
RAC1	RAC3
RAC1	RHOG
RAC1	RHOJ
RAC1	RHOQ
RAC1	RHOU
RAC1	RHOV
RAC2	RAC3
RAC2	RHOG
RAC2	RHOJ
RAC2	RHOQ
RAC2	RHOU
RAC2	RHOV
RAC3	RHOG
RAC3	RHOJ
RAC3	RHOQ
RAC3	RHOU
RAC3	RHOV
RHOG	RHOJ
RHOG	RHOQ
RHOG	RHOU
RHOG	RHOV
RHOJ	RHOQ
RHOJ	RHOU
RHOJ	RHOV
RHOQ	RHOU
RHOQ	RHOV
RHOU	RHOV
FRK	FYN
FRK	HCK
FRK	LCK
FRK	LOC110089887
FRK	LOC110091211
FRK	LYN
FRK	PTK6
FRK	SRC
FRK	SRMS
FRK	YES1
FYN	HCK
FYN	LCK
FYN	LOC110089887
FYN	LOC110091211
FYN	LYN
FYN	PTK6
FYN	SRC
FYN	SRMS
FYN	YES1
HCK	LCK
HCK	LOC110089887
HCK	LOC110091211
HCK	LYN
HCK	PTK6
HCK	SRC
HCK	SRMS
HCK	YES1
LCK	LOC110089887
LCK	LOC110091211
LCK	LYN
LCK	PTK6
LCK	SRC
LCK	SRMS
LCK	YES1
LOC110089887	LOC110091211
LOC110089887	LYN
LOC110089887	PTK6
LOC110089887	SRC
LOC110089887	SRMS
LOC110089887	YES1
LOC110091211	LYN
LOC110091211	PTK6
LOC110091211	SRC
LOC110091211	SRMS
LOC110091211	YES1
LYN	PTK6
LYN	SRC
LYN	SRMS
LYN	YES1
PTK6	SRC
PTK6	SRMS
PTK6	YES1
SRC	SRMS
SRC	YES1
SRMS	YES1
LOC110077895	LOC110078023
LOC110077895	LOC110086538
LOC110077895	LOC110086546
LOC110077895	LOC110086551
LOC110077895	LOC110086552
LOC110077895	LOC110086554
LOC110077895	LOC110086555
LOC110078023	LOC110086538
LOC110078023	LOC110086546
LOC110078023	LOC110086551
LOC110078023	LOC110086552
LOC110078023	LOC110086554
LOC110078023	LOC110086555
LOC110086538	LOC110086546
LOC110086538	LOC110086551
LOC110086538	LOC110086552
LOC110086538	LOC110086554
LOC110086538	LOC110086555
LOC110086546	LOC110086551
LOC110086546	LOC110086552
LOC110086546	LOC110086554
LOC110086546	LOC110086555
LOC110086551	LOC110086552
LOC110086551	LOC110086554
LOC110086551	LOC110086555
LOC110086552	LOC110086554
LOC110086552	LOC110086555
LOC110086554	LOC110086555
ASTL	LOC110082493
ASTL	LOC110083219
LOC110082493	LOC110083219
LOC110071127	LOC110071171
LOC110071127	LOC110075337
LOC110071127	LOC110087215
LOC110071127	LOC110087220
LOC110071127	LOC110087221
LOC110071127	OIT3
LOC110071127	UMOD
LOC110071171	LOC110075337
LOC110071171	LOC110087215
LOC110071171	LOC110087220
LOC110071171	LOC110087221
LOC110071171	OIT3
LOC110071171	UMOD
LOC110075337	LOC110087215
LOC110075337	LOC110087220
LOC110075337	LOC110087221
LOC110075337	OIT3
LOC110075337	UMOD
LOC110087215	LOC110087220
LOC110087215	LOC110087221
LOC110087215	OIT3
LOC110087215	UMOD
LOC110087220	LOC110087221
LOC110087220	OIT3
LOC110087220	UMOD
LOC110087221	OIT3
LOC110087221	UMOD
OIT3	UMOD
ACKR4	AGTR1
ACKR4	AGTR2
ACKR4	CX3CR1
ACKR4	CXCR4
ACKR4	CXCR5
ACKR4	LOC110084891
ACKR4	LOC110084892
ACKR4	LOC110085134
ACKR4	LOC110085151
ACKR4	LOC110085160
ACKR4	LOC110089443
ACKR4	LOC110089444
AGTR1	AGTR2
AGTR1	CX3CR1
AGTR1	CXCR4
AGTR1	CXCR5
AGTR1	LOC110084891
AGTR1	LOC110084892
AGTR1	LOC110085134
AGTR1	LOC110085151
AGTR1	LOC110085160
AGTR1	LOC110089443
AGTR1	LOC110089444
AGTR2	CX3CR1
AGTR2	CXCR4
AGTR2	CXCR5
AGTR2	LOC110084891
AGTR2	LOC110084892
AGTR2	LOC110085134
AGTR2	LOC110085151
AGTR2	LOC110085160
AGTR2	LOC110089443
AGTR2	LOC110089444
CX3CR1	CXCR4
CX3CR1	CXCR5
CX3CR1	LOC110084891
CX3CR1	LOC110084892
CX3CR1	LOC110085134
CX3CR1	LOC110085151
CX3CR1	LOC110085160
CX3CR1	LOC110089443
CX3CR1	LOC110089444
CXCR4	CXCR5
CXCR4	LOC110084891
CXCR4	LOC110084892
CXCR4	LOC110085134
CXCR4	LOC110085151
CXCR4	LOC110085160
CXCR4	LOC110089443
CXCR4	LOC110089444
CXCR5	LOC110084891
CXCR5	LOC110084892
CXCR5	LOC110085134
CXCR5	LOC110085151
CXCR5	LOC110085160
CXCR5	LOC110089443
CXCR5	LOC110089444
LOC110084891	LOC110084892
LOC110084891	LOC110085134
LOC110084891	LOC110085151
LOC110084891	LOC110085160
LOC110084891	LOC110089443
LOC110084891	LOC110089444
LOC110084892	LOC110085134
LOC110084892	LOC110085151
LOC110084892	LOC110085160
LOC110084892	LOC110089443
LOC110084892	LOC110089444
LOC110085134	LOC110085151
LOC110085134	LOC110085160
LOC110085134	LOC110089443
LOC110085134	LOC110089444
LOC110085151	LOC110085160
LOC110085151	LOC110089443
LOC110085151	LOC110089444
LOC110085160	LOC110089443
LOC110085160	LOC110089444
LOC110089443	LOC110089444
DHRS13	LOC110074259
DHRS13	LOC110075579
DHRS13	LOC110079796
DHRS13	LOC110082355
DHRS13	LOC110082559
LOC110074259	LOC110075579
LOC110074259	LOC110079796
LOC110074259	LOC110082355
LOC110074259	LOC110082559
LOC110075579	LOC110079796
LOC110075579	LOC110082355
LOC110075579	LOC110082559
LOC110079796	LOC110082355
LOC110079796	LOC110082559
LOC110082355	LOC110082559
LOC110070332	LOC110070337
LOC110070332	LOC110071076
LOC110070332	LOC110071079
LOC110070332	LOC110071257
LOC110070332	LOC110071258
LOC110070332	LOC110086480
LOC110070332	LOC110086481
LOC110070337	LOC110071076
LOC110070337	LOC110071079
LOC110070337	LOC110071257
LOC110070337	LOC110071258
LOC110070337	LOC110086480
LOC110070337	LOC110086481
LOC110071076	LOC110071079
LOC110071076	LOC110071257
LOC110071076	LOC110071258
LOC110071076	LOC110086480
LOC110071076	LOC110086481
LOC110071079	LOC110071257
LOC110071079	LOC110071258
LOC110071079	LOC110086480
LOC110071079	LOC110086481
LOC110071257	LOC110071258
LOC110071257	LOC110086480
LOC110071257	LOC110086481
LOC110071258	LOC110086480
LOC110071258	LOC110086481
LOC110086480	LOC110086481
KRT8	LOC110070014
KRT8	LOC110070015
KRT8	LOC110070016
KRT8	LOC110070017
KRT8	LOC110070018
KRT8	LOC110070020
KRT8	LOC110085094
KRT8	LOC110090289
KRT8	LOC110090290
KRT8	LOC110090291
KRT8	LOC110090292
KRT8	LOC110090294
KRT8	LOC110090296
KRT8	LOC110090297
KRT8	LOC110090298
KRT8	LOC110090299
KRT8	LOC110090300
LOC110070014	LOC110070015
LOC110070014	LOC110070016
LOC110070014	LOC110070017
LOC110070014	LOC110070018
LOC110070014	LOC110070020
LOC110070014	LOC110085094
LOC110070014	LOC110090289
LOC110070014	LOC110090290
LOC110070014	LOC110090291
LOC110070014	LOC110090292
LOC110070014	LOC110090294
LOC110070014	LOC110090296
LOC110070014	LOC110090297
LOC110070014	LOC110090298
LOC110070014	LOC110090299
LOC110070014	LOC110090300
LOC110070015	LOC110070016
LOC110070015	LOC110070017
LOC110070015	LOC110070018
LOC110070015	LOC110070020
LOC110070015	LOC110085094
LOC110070015	LOC110090289
LOC110070015	LOC110090290
LOC110070015	LOC110090291
LOC110070015	LOC110090292
LOC110070015	LOC110090294
LOC110070015	LOC110090296
LOC110070015	LOC110090297
LOC110070015	LOC110090298
LOC110070015	LOC110090299
LOC110070015	LOC110090300
LOC110070016	LOC110070017
LOC110070016	LOC110070018
LOC110070016	LOC110070020
LOC110070016	LOC110085094
LOC110070016	LOC110090289
LOC110070016	LOC110090290
LOC110070016	LOC110090291
LOC110070016	LOC110090292
LOC110070016	LOC110090294
LOC110070016	LOC110090296
LOC110070016	LOC110090297
LOC110070016	LOC110090298
LOC110070016	LOC110090299
LOC110070016	LOC110090300
LOC110070017	LOC110070018
LOC110070017	LOC110070020
LOC110070017	LOC110085094
LOC110070017	LOC110090289
LOC110070017	LOC110090290
LOC110070017	LOC110090291
LOC110070017	LOC110090292
LOC110070017	LOC110090294
LOC110070017	LOC110090296
LOC110070017	LOC110090297
LOC110070017	LOC110090298
LOC110070017	LOC110090299
LOC110070017	LOC110090300
LOC110070018	LOC110070020
LOC110070018	LOC110085094
LOC110070018	LOC110090289
LOC110070018	LOC110090290
LOC110070018	LOC110090291
LOC110070018	LOC110090292
LOC110070018	LOC110090294
LOC110070018	LOC110090296
LOC110070018	LOC110090297
LOC110070018	LOC110090298
LOC110070018	LOC110090299
LOC110070018	LOC110090300
LOC110070020	LOC110085094
LOC110070020	LOC110090289
LOC110070020	LOC110090290
LOC110070020	LOC110090291
LOC110070020	LOC110090292
LOC110070020	LOC110090294
LOC110070020	LOC110090296
LOC110070020	LOC110090297
LOC110070020	LOC110090298
LOC110070020	LOC110090299
LOC110070020	LOC110090300
LOC110085094	LOC110090289
LOC110085094	LOC110090290
LOC110085094	LOC110090291
LOC110085094	LOC110090292
LOC110085094	LOC110090294
LOC110085094	LOC110090296
LOC110085094	LOC110090297
LOC110085094	LOC110090298
LOC110085094	LOC110090299
LOC110085094	LOC110090300
LOC110090289	LOC110090290
LOC110090289	LOC110090291
LOC110090289	LOC110090292
LOC110090289	LOC110090294
LOC110090289	LOC110090296
LOC110090289	LOC110090297
LOC110090289	LOC110090298
LOC110090289	LOC110090299
LOC110090289	LOC110090300
LOC110090290	LOC110090291
LOC110090290	LOC110090292
LOC110090290	LOC110090294
LOC110090290	LOC110090296
LOC110090290	LOC110090297
LOC110090290	LOC110090298
LOC110090290	LOC110090299
LOC110090290	LOC110090300
LOC110090291	LOC110090292
LOC110090291	LOC110090294
LOC110090291	LOC110090296
LOC110090291	LOC110090297
LOC110090291	LOC110090298
LOC110090291	LOC110090299
LOC110090291	LOC110090300
LOC110090292	LOC110090294
LOC110090292	LOC110090296
LOC110090292	LOC110090297
LOC110090292	LOC110090298
LOC110090292	LOC110090299
LOC110090292	LOC110090300
LOC110090294	LOC110090296
LOC110090294	LOC110090297
LOC110090294	LOC110090298
LOC110090294	LOC110090299
LOC110090294	LOC110090300
LOC110090296	LOC110090297
LOC110090296	LOC110090298
LOC110090296	LOC110090299
LOC110090296	LOC110090300
LOC110090297	LOC110090298
LOC110090297	LOC110090299
LOC110090297	LOC110090300
LOC110090298	LOC110090299
LOC110090298	LOC110090300
LOC110090299	LOC110090300
GRM1	GRM2
GRM1	GRM3
GRM1	GRM4
GRM1	GRM5
GRM1	GRM6
GRM1	GRM7
GRM1	GRM8
GRM2	GRM3
GRM2	GRM4
GRM2	GRM5
GRM2	GRM6
GRM2	GRM7
GRM2	GRM8
GRM3	GRM4
GRM3	GRM5
GRM3	GRM6
GRM3	GRM7
GRM3	GRM8
GRM4	GRM5
GRM4	GRM6
GRM4	GRM7
GRM4	GRM8
GRM5	GRM6
GRM5	GRM7
GRM5	GRM8
GRM6	GRM7
GRM6	GRM8
GRM7	GRM8
LOC110070713	LOC110071532
LOC110070713	LOC110071653
LOC110070713	LOC110072693
LOC110070713	LOC110082529
LOC110070713	LOC110085137
LOC110070713	LOC110091031
LOC110070713	LOC110091500
LOC110070713	TIGD1
LOC110071532	LOC110071653
LOC110071532	LOC110072693
LOC110071532	LOC110082529
LOC110071532	LOC110085137
LOC110071532	LOC110091031
LOC110071532	LOC110091500
LOC110071532	TIGD1
LOC110071653	LOC110072693
LOC110071653	LOC110082529
LOC110071653	LOC110085137
LOC110071653	LOC110091031
LOC110071653	LOC110091500
LOC110071653	TIGD1
LOC110072693	LOC110082529
LOC110072693	LOC110085137
LOC110072693	LOC110091031
LOC110072693	LOC110091500
LOC110072693	TIGD1
LOC110082529	LOC110085137
LOC110082529	LOC110091031
LOC110082529	LOC110091500
LOC110082529	TIGD1
LOC110085137	LOC110091031
LOC110085137	LOC110091500
LOC110085137	TIGD1
LOC110091031	LOC110091500
LOC110091031	TIGD1
LOC110091500	TIGD1
LOC110070289	LOC110070291
LOC110070289	LOC110070746
LOC110070289	LOC110071230
LOC110070289	LOC110080506
LOC110070289	LOC110080507
LOC110070289	LOC110086202
LOC110070289	LOC110086203
LOC110070289	LOC110086204
LOC110070289	LOC110086220
LOC110070289	LOC110086221
LOC110070289	SPINT2
LOC110070289	SPINT4
LOC110070289	TFPI
LOC110070289	TFPI2
LOC110070291	LOC110070746
LOC110070291	LOC110071230
LOC110070291	LOC110080506
LOC110070291	LOC110080507
LOC110070291	LOC110086202
LOC110070291	LOC110086203
LOC110070291	LOC110086204
LOC110070291	LOC110086220
LOC110070291	LOC110086221
LOC110070291	SPINT2
LOC110070291	SPINT4
LOC110070291	TFPI
LOC110070291	TFPI2
LOC110070746	LOC110071230
LOC110070746	LOC110080506
LOC110070746	LOC110080507
LOC110070746	LOC110086202
LOC110070746	LOC110086203
LOC110070746	LOC110086204
LOC110070746	LOC110086220
LOC110070746	LOC110086221
LOC110070746	SPINT2
LOC110070746	SPINT4
LOC110070746	TFPI
LOC110070746	TFPI2
LOC110071230	LOC110080506
LOC110071230	LOC110080507
LOC110071230	LOC110086202
LOC110071230	LOC110086203
LOC110071230	LOC110086204
LOC110071230	LOC110086220
LOC110071230	LOC110086221
LOC110071230	SPINT2
LOC110071230	SPINT4
LOC110071230	TFPI
LOC110071230	TFPI2
LOC110080506	LOC110080507
LOC110080506	LOC110086202
LOC110080506	LOC110086203
LOC110080506	LOC110086204
LOC110080506	LOC110086220
LOC110080506	LOC110086221
LOC110080506	SPINT2
LOC110080506	SPINT4
LOC110080506	TFPI
LOC110080506	TFPI2
LOC110080507	LOC110086202
LOC110080507	LOC110086203
LOC110080507	LOC110086204
LOC110080507	LOC110086220
LOC110080507	LOC110086221
LOC110080507	SPINT2
LOC110080507	SPINT4
LOC110080507	TFPI
LOC110080507	TFPI2
LOC110086202	LOC110086203
LOC110086202	LOC110086204
LOC110086202	LOC110086220
LOC110086202	LOC110086221
LOC110086202	SPINT2
LOC110086202	SPINT4
LOC110086202	TFPI
LOC110086202	TFPI2
LOC110086203	LOC110086204
LOC110086203	LOC110086220
LOC110086203	LOC110086221
LOC110086203	SPINT2
LOC110086203	SPINT4
LOC110086203	TFPI
LOC110086203	TFPI2
LOC110086204	LOC110086220
LOC110086204	LOC110086221
LOC110086204	SPINT2
LOC110086204	SPINT4
LOC110086204	TFPI
LOC110086204	TFPI2
LOC110086220	LOC110086221
LOC110086220	SPINT2
LOC110086220	SPINT4
LOC110086220	TFPI
LOC110086220	TFPI2
LOC110086221	SPINT2
LOC110086221	SPINT4
LOC110086221	TFPI
LOC110086221	TFPI2
SPINT2	SPINT4
SPINT2	TFPI
SPINT2	TFPI2
SPINT4	TFPI
SPINT4	TFPI2
TFPI	TFPI2
LOC110083729	LOC110083730
LOC110083729	LOC110083731
LOC110083729	LOC110083732
LOC110083729	LOC110083737
LOC110083729	LOC110091550
LOC110083729	LOC110091551
LOC110083729	TBXAS1
LOC110083730	LOC110083731
LOC110083730	LOC110083732
LOC110083730	LOC110083737
LOC110083730	LOC110091550
LOC110083730	LOC110091551
LOC110083730	TBXAS1
LOC110083731	LOC110083732
LOC110083731	LOC110083737
LOC110083731	LOC110091550
LOC110083731	LOC110091551
LOC110083731	TBXAS1
LOC110083732	LOC110083737
LOC110083732	LOC110091550
LOC110083732	LOC110091551
LOC110083732	TBXAS1
LOC110083737	LOC110091550
LOC110083737	LOC110091551
LOC110083737	TBXAS1
LOC110091550	LOC110091551
LOC110091550	TBXAS1
LOC110091551	TBXAS1
LOC110088453	LOC110088456
LOC110088453	LOC110088459
LOC110088453	LOC110088463
LOC110088453	LOC110088464
LOC110088453	LOC110088465
LOC110088453	S100A1
LOC110088453	S100A10
LOC110088453	S100A11
LOC110088453	S100A5
LOC110088453	S100A6
LOC110088453	S100Z
LOC110088456	LOC110088459
LOC110088456	LOC110088463
LOC110088456	LOC110088464
LOC110088456	LOC110088465
LOC110088456	S100A1
LOC110088456	S100A10
LOC110088456	S100A11
LOC110088456	S100A5
LOC110088456	S100A6
LOC110088456	S100Z
LOC110088459	LOC110088463
LOC110088459	LOC110088464
LOC110088459	LOC110088465
LOC110088459	S100A1
LOC110088459	S100A10
LOC110088459	S100A11
LOC110088459	S100A5
LOC110088459	S100A6
LOC110088459	S100Z
LOC110088463	LOC110088464
LOC110088463	LOC110088465
LOC110088463	S100A1
LOC110088463	S100A10
LOC110088463	S100A11
LOC110088463	S100A5
LOC110088463	S100A6
LOC110088463	S100Z
LOC110088464	LOC110088465
LOC110088464	S100A1
LOC110088464	S100A10
LOC110088464	S100A11
LOC110088464	S100A5
LOC110088464	S100A6
LOC110088464	S100Z
LOC110088465	S100A1
LOC110088465	S100A10
LOC110088465	S100A11
LOC110088465	S100A5
LOC110088465	S100A6
LOC110088465	S100Z
S100A1	S100A10
S100A1	S100A11
S100A1	S100A5
S100A1	S100A6
S100A1	S100Z
S100A10	S100A11
S100A10	S100A5
S100A10	S100A6
S100A10	S100Z
S100A11	S100A5
S100A11	S100A6
S100A11	S100Z
S100A5	S100A6
S100A5	S100Z
S100A6	S100Z
DES	GFAP
DES	INA
DES	LOC110072209
DES	NEFH
DES	NEFL
DES	NEFM
DES	NES
DES	PRPH
DES	VIM
GFAP	INA
GFAP	LOC110072209
GFAP	NEFH
GFAP	NEFL
GFAP	NEFM
GFAP	NES
GFAP	PRPH
GFAP	VIM
INA	LOC110072209
INA	NEFH
INA	NEFL
INA	NEFM
INA	NES
