Dup1	Dup2
Ighv16-1	Ighv7-2
Ighv16-1	Ighv7-3
Ighv16-1	Ighv7-4
Ighv4-1	Ighv5-12
Ighv4-1	Ighv5-12-4
Ighv4-1	Ighv5-15
Ighv4-1	Ighv5-16
Ighv4-1	Ighv5-17
Ighv4-1	Ighv5-2
Ighv4-1	Ighv5-4
Ighv4-1	Ighv5-6
Ighv4-1	Ighv5-9
Ighv4-1	Ighv5-9-1
Ighv4-1	Ighv6-3
Ighv4-1	Ighv6-4
Ighv4-1	Ighv6-5
Ighv4-1	Ighv6-6
Ighv4-1	Ighv6-7
Ighv4-1	Ighv7-1
Ighv4-1	Ighv7-2
Ighv4-1	Ighv7-3
Ighv4-1	Ighv7-4
Ighv5-12	Ighv5-12-4
Ighv5-12	Ighv5-15
Ighv5-12	Ighv5-16
Ighv5-12	Ighv5-17
Ighv5-12	Ighv5-2
Ighv5-12	Ighv5-4
Ighv5-12	Ighv5-6
Ighv5-12	Ighv5-9
Ighv5-12	Ighv5-9-1
Ighv5-12	Ighv6-3
Ighv5-12	Ighv6-4
Ighv5-12	Ighv6-5
Ighv5-12	Ighv6-6
Ighv5-12	Ighv6-7
Ighv5-12	Ighv7-1
Ighv5-12	Ighv7-2
Ighv5-12	Ighv7-3
Ighv5-12	Ighv7-4
Ighv5-12-4	Ighv5-15
Ighv5-12-4	Ighv5-16
Ighv5-12-4	Ighv5-17
Ighv5-12-4	Ighv5-2
Ighv5-12-4	Ighv5-4
Ighv5-12-4	Ighv5-6
Ighv5-12-4	Ighv5-9
Ighv5-12-4	Ighv5-9-1
Ighv5-12-4	Ighv6-3
Ighv5-12-4	Ighv6-4
Ighv5-12-4	Ighv6-5
Ighv5-12-4	Ighv6-6
Ighv5-12-4	Ighv6-7
Ighv5-12-4	Ighv7-1
Ighv5-12-4	Ighv7-2
Ighv5-12-4	Ighv7-3
Ighv5-12-4	Ighv7-4
Ighv5-15	Ighv5-16
Ighv5-15	Ighv5-17
Ighv5-15	Ighv5-2
Ighv5-15	Ighv5-4
Ighv5-15	Ighv5-6
Ighv5-15	Ighv5-9
Ighv5-15	Ighv5-9-1
Ighv5-15	Ighv6-3
Ighv5-15	Ighv6-4
Ighv5-15	Ighv6-5
Ighv5-15	Ighv6-6
Ighv5-15	Ighv6-7
Ighv5-15	Ighv7-1
Ighv5-15	Ighv7-2
Ighv5-15	Ighv7-3
Ighv5-15	Ighv7-4
Ighv5-16	Ighv5-17
Ighv5-16	Ighv5-2
Ighv5-16	Ighv5-4
Ighv5-16	Ighv5-6
Ighv5-16	Ighv5-9
Ighv5-16	Ighv5-9-1
Ighv5-16	Ighv6-3
Ighv5-16	Ighv6-4
Ighv5-16	Ighv6-5
Ighv5-16	Ighv6-6
Ighv5-16	Ighv6-7
Ighv5-16	Ighv7-1
Ighv5-16	Ighv7-2
Ighv5-16	Ighv7-3
Ighv5-16	Ighv7-4
Ighv5-17	Ighv5-2
Ighv5-17	Ighv5-4
Ighv5-17	Ighv5-6
Ighv5-17	Ighv5-9
Ighv5-17	Ighv5-9-1
Ighv5-17	Ighv6-3
Ighv5-17	Ighv6-4
Ighv5-17	Ighv6-5
Ighv5-17	Ighv6-6
Ighv5-17	Ighv6-7
Ighv5-17	Ighv7-1
Ighv5-17	Ighv7-2
Ighv5-17	Ighv7-3
Ighv5-17	Ighv7-4
Ighv5-2	Ighv5-4
Ighv5-2	Ighv5-6
Ighv5-2	Ighv5-9
Ighv5-2	Ighv5-9-1
Ighv5-2	Ighv6-3
Ighv5-2	Ighv6-4
Ighv5-2	Ighv6-5
Ighv5-2	Ighv6-6
Ighv5-2	Ighv6-7
Ighv5-2	Ighv7-1
Ighv5-2	Ighv7-2
Ighv5-2	Ighv7-3
Ighv5-2	Ighv7-4
Ighv5-4	Ighv5-6
Ighv5-4	Ighv5-9
Ighv5-4	Ighv5-9-1
Ighv5-4	Ighv6-3
Ighv5-4	Ighv6-4
Ighv5-4	Ighv6-5
Ighv5-4	Ighv6-6
Ighv5-4	Ighv6-7
Ighv5-4	Ighv7-1
Ighv5-4	Ighv7-2
Ighv5-4	Ighv7-3
Ighv5-4	Ighv7-4
Ighv5-6	Ighv5-9
Ighv5-6	Ighv5-9-1
Ighv5-6	Ighv6-3
Ighv5-6	Ighv6-4
Ighv5-6	Ighv6-5
Ighv5-6	Ighv6-6
Ighv5-6	Ighv6-7
Ighv5-6	Ighv7-1
Ighv5-6	Ighv7-2
Ighv5-6	Ighv7-3
Ighv5-6	Ighv7-4
Ighv5-9	Ighv5-9-1
Ighv5-9	Ighv6-3
Ighv5-9	Ighv6-4
Ighv5-9	Ighv6-5
Ighv5-9	Ighv6-6
Ighv5-9	Ighv6-7
Ighv5-9	Ighv7-1
Ighv5-9	Ighv7-2
Ighv5-9	Ighv7-3
Ighv5-9	Ighv7-4
Ighv5-9-1	Ighv6-3
Ighv5-9-1	Ighv6-4
Ighv5-9-1	Ighv6-5
Ighv5-9-1	Ighv6-6
Ighv5-9-1	Ighv6-7
Ighv5-9-1	Ighv7-1
Ighv5-9-1	Ighv7-2
Ighv5-9-1	Ighv7-3
Ighv5-9-1	Ighv7-4
Ighv6-3	Ighv6-4
Ighv6-3	Ighv6-5
Ighv6-3	Ighv6-6
Ighv6-3	Ighv6-7
Ighv6-3	Ighv7-1
Ighv6-3	Ighv7-2
Ighv6-3	Ighv7-3
Ighv6-3	Ighv7-4
Ighv6-4	Ighv6-5
Ighv6-4	Ighv6-6
Ighv6-4	Ighv6-7
Ighv6-4	Ighv7-1
Ighv6-4	Ighv7-2
Ighv6-4	Ighv7-3
Ighv6-4	Ighv7-4
Ighv6-5	Ighv6-6
Ighv6-5	Ighv6-7
Ighv6-5	Ighv7-1
Ighv6-5	Ighv7-2
Ighv6-5	Ighv7-3
Ighv6-5	Ighv7-4
Ighv6-6	Ighv6-7
Ighv6-6	Ighv7-1
Ighv6-6	Ighv7-2
Ighv6-6	Ighv7-3
Ighv6-6	Ighv7-4
Ighv6-7	Ighv7-1
Ighv6-7	Ighv7-2
Ighv6-7	Ighv7-3
Ighv6-7	Ighv7-4
Ighv7-1	Ighv7-2
Ighv7-1	Ighv7-3
Ighv7-1	Ighv7-4
Ighv7-2	Ighv7-3
Ighv7-2	Ighv7-4
Ighv7-3	Ighv7-4
Or14j1	Or14j10
Or14j1	Or14j2
Or14j1	Or14j3
Or14j1	Or14j4
Or14j1	Or14j5
Or14j1	Or14j6
Or14j1	Or14j7
Or14j1	Or14j8
Or14j1	Or14j9
Or14j1	Or14p1
Or14j10	Or14j2
Or14j10	Or14j3
Or14j10	Or14j4
Or14j10	Or14j5
Or14j10	Or14j6
Or14j10	Or14j7
Or14j10	Or14j8
Or14j10	Or14j9
Or14j10	Or14p1
Or14j2	Or14j3
Or14j2	Or14j4
Or14j2	Or14j5
Or14j2	Or14j6
Or14j2	Or14j7
Or14j2	Or14j8
Or14j2	Or14j9
Or14j2	Or14p1
Or14j3	Or14j4
Or14j3	Or14j5
Or14j3	Or14j6
Or14j3	Or14j7
Or14j3	Or14j8
Or14j3	Or14j9
Or14j3	Or14p1
Or14j4	Or14j5
Or14j4	Or14j6
Or14j4	Or14j7
Or14j4	Or14j8
Or14j4	Or14j9
Or14j4	Or14p1
Or14j5	Or14j6
Or14j5	Or14j7
Or14j5	Or14j8
Or14j5	Or14j9
Or14j5	Or14p1
Or14j6	Or14j7
Or14j6	Or14j8
Or14j6	Or14j9
Or14j6	Or14p1
Or14j7	Or14j8
Or14j7	Or14j9
Or14j7	Or14p1
Or14j8	Or14j9
Or14j8	Or14p1
Or14j9	Or14p1
Gm49425	Gm5414
Gm49425	Gm5478
Gm49425	Krt1
Gm49425	Krt2
Gm49425	Krt4
Gm49425	Krt5
Gm49425	Krt6a
Gm49425	Krt6b
Gm49425	Krt7
Gm49425	Krt71
Gm49425	Krt72
Gm49425	Krt73
Gm49425	Krt75
Gm49425	Krt76
Gm49425	Krt77
Gm49425	Krt79
Gm49425	Krt8
Gm49425	Krt80
Gm49425	Krt81
Gm49425	Krt82
Gm49425	Krt83
Gm49425	Krt84
Gm49425	Krt86
Gm49425	Krt87
Gm49425	Krt90
Gm5414	Gm5478
Gm5414	Krt1
Gm5414	Krt2
Gm5414	Krt4
Gm5414	Krt5
Gm5414	Krt6a
Gm5414	Krt6b
Gm5414	Krt7
Gm5414	Krt71
Gm5414	Krt72
Gm5414	Krt73
Gm5414	Krt75
Gm5414	Krt76
Gm5414	Krt77
Gm5414	Krt79
Gm5414	Krt8
Gm5414	Krt80
Gm5414	Krt81
Gm5414	Krt82
Gm5414	Krt83
Gm5414	Krt84
Gm5414	Krt86
Gm5414	Krt87
Gm5414	Krt90
Gm5478	Krt1
Gm5478	Krt2
Gm5478	Krt4
Gm5478	Krt5
Gm5478	Krt6a
Gm5478	Krt6b
Gm5478	Krt7
Gm5478	Krt71
Gm5478	Krt72
Gm5478	Krt73
Gm5478	Krt75
Gm5478	Krt76
Gm5478	Krt77
Gm5478	Krt79
Gm5478	Krt8
Gm5478	Krt80
Gm5478	Krt81
Gm5478	Krt82
Gm5478	Krt83
Gm5478	Krt84
Gm5478	Krt86
Gm5478	Krt87
Gm5478	Krt90
Krt1	Krt2
Krt1	Krt4
Krt1	Krt5
Krt1	Krt6a
Krt1	Krt6b
Krt1	Krt7
Krt1	Krt71
Krt1	Krt72
Krt1	Krt73
Krt1	Krt75
Krt1	Krt76
Krt1	Krt77
Krt1	Krt79
Krt1	Krt8
Krt1	Krt80
Krt1	Krt81
Krt1	Krt82
Krt1	Krt83
Krt1	Krt84
Krt1	Krt86
Krt1	Krt87
Krt1	Krt90
Krt2	Krt4
Krt2	Krt5
Krt2	Krt6a
Krt2	Krt6b
Krt2	Krt7
Krt2	Krt71
Krt2	Krt72
Krt2	Krt73
Krt2	Krt75
Krt2	Krt76
Krt2	Krt77
Krt2	Krt79
Krt2	Krt8
Krt2	Krt80
Krt2	Krt81
Krt2	Krt82
Krt2	Krt83
Krt2	Krt84
Krt2	Krt86
Krt2	Krt87
Krt2	Krt90
Krt4	Krt5
Krt4	Krt6a
Krt4	Krt6b
Krt4	Krt7
Krt4	Krt71
Krt4	Krt72
Krt4	Krt73
Krt4	Krt75
Krt4	Krt76
Krt4	Krt77
Krt4	Krt79
Krt4	Krt8
Krt4	Krt80
Krt4	Krt81
Krt4	Krt82
Krt4	Krt83
Krt4	Krt84
Krt4	Krt86
Krt4	Krt87
Krt4	Krt90
Krt5	Krt6a
Krt5	Krt6b
Krt5	Krt7
Krt5	Krt71
Krt5	Krt72
Krt5	Krt73
Krt5	Krt75
Krt5	Krt76
Krt5	Krt77
Krt5	Krt79
Krt5	Krt8
Krt5	Krt80
Krt5	Krt81
Krt5	Krt82
Krt5	Krt83
Krt5	Krt84
Krt5	Krt86
Krt5	Krt87
Krt5	Krt90
Krt6a	Krt6b
Krt6a	Krt7
Krt6a	Krt71
Krt6a	Krt72
Krt6a	Krt73
Krt6a	Krt75
Krt6a	Krt76
Krt6a	Krt77
Krt6a	Krt79
Krt6a	Krt8
Krt6a	Krt80
Krt6a	Krt81
Krt6a	Krt82
Krt6a	Krt83
Krt6a	Krt84
Krt6a	Krt86
Krt6a	Krt87
Krt6a	Krt90
Krt6b	Krt7
Krt6b	Krt71
Krt6b	Krt72
Krt6b	Krt73
Krt6b	Krt75
Krt6b	Krt76
Krt6b	Krt77
Krt6b	Krt79
Krt6b	Krt8
Krt6b	Krt80
Krt6b	Krt81
Krt6b	Krt82
Krt6b	Krt83
Krt6b	Krt84
Krt6b	Krt86
Krt6b	Krt87
Krt6b	Krt90
Krt7	Krt71
Krt7	Krt72
Krt7	Krt73
Krt7	Krt75
Krt7	Krt76
Krt7	Krt77
Krt7	Krt79
Krt7	Krt8
Krt7	Krt80
Krt7	Krt81
Krt7	Krt82
Krt7	Krt83
Krt7	Krt84
Krt7	Krt86
Krt7	Krt87
Krt7	Krt90
Krt71	Krt72
Krt71	Krt73
Krt71	Krt75
Krt71	Krt76
Krt71	Krt77
Krt71	Krt79
Krt71	Krt8
Krt71	Krt80
Krt71	Krt81
Krt71	Krt82
Krt71	Krt83
Krt71	Krt84
Krt71	Krt86
Krt71	Krt87
Krt71	Krt90
Krt72	Krt73
Krt72	Krt75
Krt72	Krt76
Krt72	Krt77
Krt72	Krt79
Krt72	Krt8
Krt72	Krt80
Krt72	Krt81
Krt72	Krt82
Krt72	Krt83
Krt72	Krt84
Krt72	Krt86
Krt72	Krt87
Krt72	Krt90
Krt73	Krt75
Krt73	Krt76
Krt73	Krt77
Krt73	Krt79
Krt73	Krt8
Krt73	Krt80
Krt73	Krt81
Krt73	Krt82
Krt73	Krt83
Krt73	Krt84
Krt73	Krt86
Krt73	Krt87
Krt73	Krt90
Krt75	Krt76
Krt75	Krt77
Krt75	Krt79
Krt75	Krt8
Krt75	Krt80
Krt75	Krt81
Krt75	Krt82
Krt75	Krt83
Krt75	Krt84
Krt75	Krt86
Krt75	Krt87
Krt75	Krt90
Krt76	Krt77
Krt76	Krt79
Krt76	Krt8
Krt76	Krt80
Krt76	Krt81
Krt76	Krt82
Krt76	Krt83
Krt76	Krt84
Krt76	Krt86
Krt76	Krt87
Krt76	Krt90
Krt77	Krt79
Krt77	Krt8
Krt77	Krt80
Krt77	Krt81
Krt77	Krt82
Krt77	Krt83
Krt77	Krt84
Krt77	Krt86
Krt77	Krt87
Krt77	Krt90
Krt79	Krt8
Krt79	Krt80
Krt79	Krt81
Krt79	Krt82
Krt79	Krt83
Krt79	Krt84
Krt79	Krt86
Krt79	Krt87
Krt79	Krt90
Krt8	Krt80
Krt8	Krt81
Krt8	Krt82
Krt8	Krt83
Krt8	Krt84
Krt8	Krt86
Krt8	Krt87
Krt8	Krt90
Krt80	Krt81
Krt80	Krt82
Krt80	Krt83
Krt80	Krt84
Krt80	Krt86
Krt80	Krt87
Krt80	Krt90
Krt81	Krt82
Krt81	Krt83
Krt81	Krt84
Krt81	Krt86
Krt81	Krt87
Krt81	Krt90
Krt82	Krt83
Krt82	Krt84
Krt82	Krt86
Krt82	Krt87
Krt82	Krt90
Krt83	Krt84
Krt83	Krt86
Krt83	Krt87
Krt83	Krt90
Krt84	Krt86
Krt84	Krt87
Krt84	Krt90
Krt86	Krt87
Krt86	Krt90
Krt87	Krt90
Grm1	Grm2
Grm1	Grm3
Grm1	Grm4
Grm1	Grm5
Grm1	Grm6
Grm1	Grm7
Grm1	Grm8
Grm2	Grm3
Grm2	Grm4
Grm2	Grm5
Grm2	Grm6
Grm2	Grm7
Grm2	Grm8
Grm3	Grm4
Grm3	Grm5
Grm3	Grm6
Grm3	Grm7
Grm3	Grm8
Grm4	Grm5
Grm4	Grm6
Grm4	Grm7
Grm4	Grm8
Grm5	Grm6
Grm5	Grm7
Grm5	Grm8
Grm6	Grm7
Grm6	Grm8
Grm7	Grm8
Cenpb	Jrk
Cenpb	Jrkl
Cenpb	Tigd2
Cenpb	Tigd3
Cenpb	Tigd4
Cenpb	Tigd5
Jrk	Jrkl
Jrk	Tigd2
Jrk	Tigd3
Jrk	Tigd4
Jrk	Tigd5
Jrkl	Tigd2
Jrkl	Tigd3
Jrkl	Tigd4
Jrkl	Tigd5
Tigd2	Tigd3
Tigd2	Tigd4
Tigd2	Tigd5
Tigd3	Tigd4
Tigd3	Tigd5
Tigd4	Tigd5
Eppin	Spint2
Eppin	Spint3
Eppin	Spint4
Eppin	Spint5
Eppin	Tfpi
Eppin	Tfpi2
Eppin	Wfdc6a
Eppin	Wfdc6b
Spint2	Spint3
Spint2	Spint4
Spint2	Spint5
Spint2	Tfpi
Spint2	Tfpi2
Spint2	Wfdc6a
Spint2	Wfdc6b
Spint3	Spint4
Spint3	Spint5
Spint3	Tfpi
Spint3	Tfpi2
Spint3	Wfdc6a
Spint3	Wfdc6b
Spint4	Spint5
Spint4	Tfpi
Spint4	Tfpi2
Spint4	Wfdc6a
Spint4	Wfdc6b
Spint5	Tfpi
Spint5	Tfpi2
Spint5	Wfdc6a
Spint5	Wfdc6b
Tfpi	Tfpi2
Tfpi	Wfdc6a
Tfpi	Wfdc6b
Tfpi2	Wfdc6a
Tfpi2	Wfdc6b
Wfdc6a	Wfdc6b
Mefv	Trim10
Mefv	Trim11
Mefv	Trim17
Mefv	Trim21
Mefv	Trim27
Mefv	Trim38
Mefv	Trim39
Mefv	Trim41
Mefv	Trim58
Mefv	Trim60
Mefv	Trim61
Mefv	Trim68
Mefv	Trim7
Mefv	Trim75
Trim10	Trim11
Trim10	Trim17
Trim10	Trim21
Trim10	Trim27
Trim10	Trim38
Trim10	Trim39
Trim10	Trim41
Trim10	Trim58
Trim10	Trim60
Trim10	Trim61
Trim10	Trim68
Trim10	Trim7
Trim10	Trim75
Trim11	Trim17
Trim11	Trim21
Trim11	Trim27
Trim11	Trim38
Trim11	Trim39
Trim11	Trim41
Trim11	Trim58
Trim11	Trim60
Trim11	Trim61
Trim11	Trim68
Trim11	Trim7
Trim11	Trim75
Trim17	Trim21
Trim17	Trim27
Trim17	Trim38
Trim17	Trim39
Trim17	Trim41
Trim17	Trim58
Trim17	Trim60
Trim17	Trim61
Trim17	Trim68
Trim17	Trim7
Trim17	Trim75
Trim21	Trim27
Trim21	Trim38
Trim21	Trim39
Trim21	Trim41
Trim21	Trim58
Trim21	Trim60
Trim21	Trim61
Trim21	Trim68
Trim21	Trim7
Trim21	Trim75
Trim27	Trim38
Trim27	Trim39
Trim27	Trim41
Trim27	Trim58
Trim27	Trim60
Trim27	Trim61
Trim27	Trim68
Trim27	Trim7
Trim27	Trim75
Trim38	Trim39
Trim38	Trim41
Trim38	Trim58
Trim38	Trim60
Trim38	Trim61
Trim38	Trim68
Trim38	Trim7
Trim38	Trim75
Trim39	Trim41
Trim39	Trim58
Trim39	Trim60
Trim39	Trim61
Trim39	Trim68
Trim39	Trim7
Trim39	Trim75
Trim41	Trim58
Trim41	Trim60
Trim41	Trim61
Trim41	Trim68
Trim41	Trim7
Trim41	Trim75
Trim58	Trim60
Trim58	Trim61
Trim58	Trim68
Trim58	Trim7
Trim58	Trim75
Trim60	Trim61
Trim60	Trim68
Trim60	Trim7
Trim60	Trim75
Trim61	Trim68
Trim61	Trim7
Trim61	Trim75
Trim68	Trim7
Trim68	Trim75
Trim7	Trim75
Cyp3a11	Cyp3a13
Cyp3a11	Cyp3a16
Cyp3a11	Cyp3a25
Cyp3a11	Cyp3a41a
Cyp3a11	Cyp3a41b
Cyp3a11	Cyp3a44
Cyp3a11	Cyp3a57
Cyp3a11	Cyp3a59
Cyp3a11	Tbxas1
Cyp3a13	Cyp3a16
Cyp3a13	Cyp3a25
Cyp3a13	Cyp3a41a
Cyp3a13	Cyp3a41b
Cyp3a13	Cyp3a44
Cyp3a13	Cyp3a57
Cyp3a13	Cyp3a59
Cyp3a13	Tbxas1
Cyp3a16	Cyp3a25
Cyp3a16	Cyp3a41a
Cyp3a16	Cyp3a41b
Cyp3a16	Cyp3a44
Cyp3a16	Cyp3a57
Cyp3a16	Cyp3a59
Cyp3a16	Tbxas1
Cyp3a25	Cyp3a41a
Cyp3a25	Cyp3a41b
Cyp3a25	Cyp3a44
Cyp3a25	Cyp3a57
Cyp3a25	Cyp3a59
Cyp3a25	Tbxas1
Cyp3a41a	Cyp3a41b
Cyp3a41a	Cyp3a44
Cyp3a41a	Cyp3a57
Cyp3a41a	Cyp3a59
Cyp3a41a	Tbxas1
Cyp3a41b	Cyp3a44
Cyp3a41b	Cyp3a57
Cyp3a41b	Cyp3a59
Cyp3a41b	Tbxas1
Cyp3a44	Cyp3a57
Cyp3a44	Cyp3a59
Cyp3a44	Tbxas1
Cyp3a57	Cyp3a59
Cyp3a57	Tbxas1
Cyp3a59	Tbxas1
Gm5849	S100a1
Gm5849	S100a10
Gm5849	S100a11
Gm5849	S100a2
Gm5849	S100a3
Gm5849	S100a4
Gm5849	S100a5
Gm5849	S100a6
Gm5849	S100a7l2
Gm5849	S100a8
Gm5849	S100a9
Gm5849	S100b
Gm5849	S100g
Gm5849	S100z
S100a1	S100a10
S100a1	S100a11
S100a1	S100a2
S100a1	S100a3
S100a1	S100a4
S100a1	S100a5
S100a1	S100a6
S100a1	S100a7l2
S100a1	S100a8
S100a1	S100a9
S100a1	S100b
S100a1	S100g
S100a1	S100z
S100a10	S100a11
S100a10	S100a2
S100a10	S100a3
S100a10	S100a4
S100a10	S100a5
S100a10	S100a6
S100a10	S100a7l2
S100a10	S100a8
S100a10	S100a9
S100a10	S100b
S100a10	S100g
S100a10	S100z
S100a11	S100a2
S100a11	S100a3
S100a11	S100a4
S100a11	S100a5
S100a11	S100a6
S100a11	S100a7l2
S100a11	S100a8
S100a11	S100a9
S100a11	S100b
S100a11	S100g
S100a11	S100z
S100a2	S100a3
S100a2	S100a4
S100a2	S100a5
S100a2	S100a6
S100a2	S100a7l2
S100a2	S100a8
S100a2	S100a9
S100a2	S100b
S100a2	S100g
S100a2	S100z
S100a3	S100a4
S100a3	S100a5
S100a3	S100a6
S100a3	S100a7l2
S100a3	S100a8
S100a3	S100a9
S100a3	S100b
S100a3	S100g
S100a3	S100z
S100a4	S100a5
S100a4	S100a6
S100a4	S100a7l2
S100a4	S100a8
S100a4	S100a9
S100a4	S100b
S100a4	S100g
S100a4	S100z
S100a5	S100a6
S100a5	S100a7l2
S100a5	S100a8
S100a5	S100a9
S100a5	S100b
S100a5	S100g
S100a5	S100z
S100a6	S100a7l2
S100a6	S100a8
S100a6	S100a9
S100a6	S100b
S100a6	S100g
S100a6	S100z
S100a7l2	S100a8
S100a7l2	S100a9
S100a7l2	S100b
S100a7l2	S100g
S100a7l2	S100z
S100a8	S100a9
S100a8	S100b
S100a8	S100g
S100a8	S100z
S100a9	S100b
S100a9	S100g
S100a9	S100z
S100b	S100g
S100b	S100z
S100g	S100z
Des	Gfap
Des	Ina
Des	Nefh
Des	Nefl
Des	Nefm
Des	Nes
Des	Prph
Des	Vim
Gfap	Ina
Gfap	Nefh
Gfap	Nefl
Gfap	Nefm
Gfap	Nes
Gfap	Prph
Gfap	Vim
Ina	Nefh
Ina	Nefl
Ina	Nefm
Ina	Nes
Ina	Prph
Ina	Vim
Nefh	Nefl
Nefh	Nefm
Nefh	Nes
Nefh	Prph
Nefh	Vim
Nefl	Nefm
Nefl	Nes
Nefl	Prph
Nefl	Vim
Nefm	Nes
Nefm	Prph
Nefm	Vim
Nes	Prph
Nes	Vim
Prph	Vim
Adra1a	Adra1b
Adra1a	Adra1d
Adra1a	Htr1a
Adra1a	Htr1b
Adra1a	Htr1d
Adra1a	Htr1f
Adra1a	Htr7
Adra1b	Adra1d
Adra1b	Htr1a
Adra1b	Htr1b
Adra1b	Htr1d
Adra1b	Htr1f
Adra1b	Htr7
Adra1d	Htr1a
Adra1d	Htr1b
Adra1d	Htr1d
Adra1d	Htr1f
Adra1d	Htr7
Htr1a	Htr1b
Htr1a	Htr1d
Htr1a	Htr1f
Htr1a	Htr7
Htr1b	Htr1d
Htr1b	Htr1f
Htr1b	Htr7
Htr1d	Htr1f
Htr1d	Htr7
Htr1f	Htr7
Asic1	Asic2
Asic1	Asic3
Asic1	Asic4
Asic1	Asic5
Asic2	Asic3
Asic2	Asic4
Asic2	Asic5
Asic3	Asic4
Asic3	Asic5
Asic4	Asic5
Akr1a1	Akr1b10
Akr1a1	Akr1b3
Akr1a1	Akr1b7
Akr1a1	Akr1b8
Akr1a1	Akr1c12
Akr1a1	Akr1c13
Akr1a1	Akr1c14
Akr1a1	Akr1c18
Akr1a1	Akr1c19
Akr1a1	Akr1c20
Akr1a1	Akr1c21
Akr1a1	Akr1c6
Akr1a1	Akr1cl
Akr1a1	Akr1d1
Akr1a1	Akr1e1
Akr1b10	Akr1b3
Akr1b10	Akr1b7
Akr1b10	Akr1b8
Akr1b10	Akr1c12
Akr1b10	Akr1c13
Akr1b10	Akr1c14
Akr1b10	Akr1c18
Akr1b10	Akr1c19
Akr1b10	Akr1c20
Akr1b10	Akr1c21
Akr1b10	Akr1c6
Akr1b10	Akr1cl
Akr1b10	Akr1d1
Akr1b10	Akr1e1
Akr1b3	Akr1b7
Akr1b3	Akr1b8
Akr1b3	Akr1c12
Akr1b3	Akr1c13
Akr1b3	Akr1c14
Akr1b3	Akr1c18
Akr1b3	Akr1c19
Akr1b3	Akr1c20
Akr1b3	Akr1c21
Akr1b3	Akr1c6
Akr1b3	Akr1cl
Akr1b3	Akr1d1
Akr1b3	Akr1e1
Akr1b7	Akr1b8
Akr1b7	Akr1c12
Akr1b7	Akr1c13
Akr1b7	Akr1c14
Akr1b7	Akr1c18
Akr1b7	Akr1c19
Akr1b7	Akr1c20
Akr1b7	Akr1c21
Akr1b7	Akr1c6
Akr1b7	Akr1cl
Akr1b7	Akr1d1
Akr1b7	Akr1e1
Akr1b8	Akr1c12
Akr1b8	Akr1c13
Akr1b8	Akr1c14
Akr1b8	Akr1c18
Akr1b8	Akr1c19
Akr1b8	Akr1c20
Akr1b8	Akr1c21
Akr1b8	Akr1c6
Akr1b8	Akr1cl
Akr1b8	Akr1d1
Akr1b8	Akr1e1
Akr1c12	Akr1c13
Akr1c12	Akr1c14
Akr1c12	Akr1c18
Akr1c12	Akr1c19
Akr1c12	Akr1c20
Akr1c12	Akr1c21
Akr1c12	Akr1c6
Akr1c12	Akr1cl
Akr1c12	Akr1d1
Akr1c12	Akr1e1
Akr1c13	Akr1c14
Akr1c13	Akr1c18
Akr1c13	Akr1c19
Akr1c13	Akr1c20
Akr1c13	Akr1c21
Akr1c13	Akr1c6
Akr1c13	Akr1cl
Akr1c13	Akr1d1
Akr1c13	Akr1e1
Akr1c14	Akr1c18
Akr1c14	Akr1c19
Akr1c14	Akr1c20
Akr1c14	Akr1c21
Akr1c14	Akr1c6
Akr1c14	Akr1cl
Akr1c14	Akr1d1
Akr1c14	Akr1e1
Akr1c18	Akr1c19
Akr1c18	Akr1c20
Akr1c18	Akr1c21
Akr1c18	Akr1c6
Akr1c18	Akr1cl
Akr1c18	Akr1d1
Akr1c18	Akr1e1
Akr1c19	Akr1c20
Akr1c19	Akr1c21
Akr1c19	Akr1c6
Akr1c19	Akr1cl
Akr1c19	Akr1d1
Akr1c19	Akr1e1
Akr1c20	Akr1c21
Akr1c20	Akr1c6
Akr1c20	Akr1cl
Akr1c20	Akr1d1
Akr1c20	Akr1e1
Akr1c21	Akr1c6
Akr1c21	Akr1cl
Akr1c21	Akr1d1
Akr1c21	Akr1e1
Akr1c6	Akr1cl
Akr1c6	Akr1d1
Akr1c6	Akr1e1
Akr1cl	Akr1d1
Akr1cl	Akr1e1
Akr1d1	Akr1e1
Slc2a1	Slc2a2
Slc2a1	Slc2a3
Slc2a1	Slc2a4
Slc2a1	Slc2a5
Slc2a1	Slc2a7
Slc2a1	Slc2a9
Slc2a2	Slc2a3
Slc2a2	Slc2a4
Slc2a2	Slc2a5
Slc2a2	Slc2a7
Slc2a2	Slc2a9
Slc2a3	Slc2a4
Slc2a3	Slc2a5
Slc2a3	Slc2a7
Slc2a3	Slc2a9
Slc2a4	Slc2a5
Slc2a4	Slc2a7
Slc2a4	Slc2a9
Slc2a5	Slc2a7
Slc2a5	Slc2a9
Slc2a7	Slc2a9
Btn1a1	Btn2a2
Btn1a1	Btnl1
Btn1a1	Btnl10
Btn1a1	Btnl2
Btn1a1	Btnl4
Btn1a1	Btnl6
Btn1a1	Btnl9
Btn1a1	Cd276
Btn1a1	Ermap
Btn1a1	Mog
Btn1a1	Skint1
Btn1a1	Skint2
Btn1a1	Skint3
Btn1a1	Skint4
Btn1a1	Skint5
Btn1a1	Skint6
Btn1a1	Skint7
Btn1a1	Skint8
Btn1a1	Vtcn1
Btn2a2	Btnl1
Btn2a2	Btnl10
Btn2a2	Btnl2
Btn2a2	Btnl4
