Dup1	Dup2
ENSGALG00010005387	ENSGALG00010029784
ENSGALG00010011654	ENSGALG00010013096
ENSGALG00010011654	ENSGALG00010013646
ENSGALG00010011654	ENSGALG00010015115
ENSGALG00010011654	ENSGALG00010017612
ENSGALG00010011654	ENSGALG00010021863
ENSGALG00010011654	ENSGALG00010024374
ENSGALG00010011654	ENSGALG00010024495
ENSGALG00010011654	ENSGALG00010024572
ENSGALG00010011654	ENSGALG00010029608
ENSGALG00010011654	ENSGALG00010029784
ENSGALG00010013096	ENSGALG00010013646
ENSGALG00010013096	ENSGALG00010015115
ENSGALG00010013096	ENSGALG00010017612
ENSGALG00010013096	ENSGALG00010021863
ENSGALG00010013096	ENSGALG00010024374
ENSGALG00010013096	ENSGALG00010024495
ENSGALG00010013096	ENSGALG00010024572
ENSGALG00010013096	ENSGALG00010029608
ENSGALG00010013096	ENSGALG00010029784
ENSGALG00010013646	ENSGALG00010015115
ENSGALG00010013646	ENSGALG00010017612
ENSGALG00010013646	ENSGALG00010021863
ENSGALG00010013646	ENSGALG00010024374
ENSGALG00010013646	ENSGALG00010024495
ENSGALG00010013646	ENSGALG00010024572
ENSGALG00010013646	ENSGALG00010029608
ENSGALG00010013646	ENSGALG00010029784
ENSGALG00010015115	ENSGALG00010017612
ENSGALG00010015115	ENSGALG00010021863
ENSGALG00010015115	ENSGALG00010024374
ENSGALG00010015115	ENSGALG00010024495
ENSGALG00010015115	ENSGALG00010024572
ENSGALG00010015115	ENSGALG00010029608
ENSGALG00010015115	ENSGALG00010029784
ENSGALG00010017612	ENSGALG00010021863
ENSGALG00010017612	ENSGALG00010024374
ENSGALG00010017612	ENSGALG00010024495
ENSGALG00010017612	ENSGALG00010024572
ENSGALG00010017612	ENSGALG00010029608
ENSGALG00010017612	ENSGALG00010029784
ENSGALG00010021863	ENSGALG00010024374
ENSGALG00010021863	ENSGALG00010024495
ENSGALG00010021863	ENSGALG00010024572
ENSGALG00010021863	ENSGALG00010029608
ENSGALG00010021863	ENSGALG00010029784
ENSGALG00010024374	ENSGALG00010024495
ENSGALG00010024374	ENSGALG00010024572
ENSGALG00010024374	ENSGALG00010029608
ENSGALG00010024374	ENSGALG00010029784
ENSGALG00010024495	ENSGALG00010024572
ENSGALG00010024495	ENSGALG00010029608
ENSGALG00010024495	ENSGALG00010029784
ENSGALG00010024572	ENSGALG00010029608
ENSGALG00010024572	ENSGALG00010029784
ENSGALG00010029608	ENSGALG00010029784
ENSGALG00010003178	ENSGALG00010008224
ENSGALG00010003178	ENSGALG00010012169
ENSGALG00010003178	ENSGALG00010012266
ENSGALG00010003178	ENSGALG00010012277
ENSGALG00010003178	ENSGALG00010012338
ENSGALG00010003178	ENSGALG00010013592
ENSGALG00010003178	ENSGALG00010017538
ENSGALG00010008224	ENSGALG00010012169
ENSGALG00010008224	ENSGALG00010012266
ENSGALG00010008224	ENSGALG00010012277
ENSGALG00010008224	ENSGALG00010012338
ENSGALG00010008224	ENSGALG00010013592
ENSGALG00010008224	ENSGALG00010017538
ENSGALG00010012169	ENSGALG00010012266
ENSGALG00010012169	ENSGALG00010012277
ENSGALG00010012169	ENSGALG00010012338
ENSGALG00010012169	ENSGALG00010013592
ENSGALG00010012169	ENSGALG00010017538
ENSGALG00010012266	ENSGALG00010012277
ENSGALG00010012266	ENSGALG00010012338
ENSGALG00010012266	ENSGALG00010013592
ENSGALG00010012266	ENSGALG00010017538
ENSGALG00010012277	ENSGALG00010012338
ENSGALG00010012277	ENSGALG00010013592
ENSGALG00010012277	ENSGALG00010017538
ENSGALG00010012338	ENSGALG00010013592
ENSGALG00010012338	ENSGALG00010017538
ENSGALG00010013592	ENSGALG00010017538
ENSGALG00010008596	ENSGALG00010011987
ENSGALG00010008596	ENSGALG00010012345
ENSGALG00010008596	ENSGALG00010014375
ENSGALG00010008596	ENSGALG00010014403
ENSGALG00010008596	ENSGALG00010014416
ENSGALG00010008596	ENSGALG00010024819
ENSGALG00010011987	ENSGALG00010012345
ENSGALG00010011987	ENSGALG00010014375
ENSGALG00010011987	ENSGALG00010014403
ENSGALG00010011987	ENSGALG00010014416
ENSGALG00010011987	ENSGALG00010024819
ENSGALG00010012345	ENSGALG00010014375
ENSGALG00010012345	ENSGALG00010014403
ENSGALG00010012345	ENSGALG00010014416
ENSGALG00010012345	ENSGALG00010024819
ENSGALG00010014375	ENSGALG00010014403
ENSGALG00010014375	ENSGALG00010014416
ENSGALG00010014375	ENSGALG00010024819
ENSGALG00010014403	ENSGALG00010014416
ENSGALG00010014403	ENSGALG00010024819
ENSGALG00010014416	ENSGALG00010024819
ENSGALG00010000651	ENSGALG00010004887
ENSGALG00010000651	ENSGALG00010015031
ENSGALG00010000651	ENSGALG00010020649
ENSGALG00010000651	ENSGALG00010022684
ENSGALG00010000651	ENSGALG00010029349
ENSGALG00010000651	ENSGALG00010029494
ENSGALG00010000651	ENSGALG00010029537
ENSGALG00010000651	ENSGALG00010029553
ENSGALG00010004887	ENSGALG00010015031
ENSGALG00010004887	ENSGALG00010020649
ENSGALG00010004887	ENSGALG00010022684
ENSGALG00010004887	ENSGALG00010029349
ENSGALG00010004887	ENSGALG00010029494
ENSGALG00010004887	ENSGALG00010029537
ENSGALG00010004887	ENSGALG00010029553
ENSGALG00010015031	ENSGALG00010020649
ENSGALG00010015031	ENSGALG00010022684
ENSGALG00010015031	ENSGALG00010029349
ENSGALG00010015031	ENSGALG00010029494
ENSGALG00010015031	ENSGALG00010029537
ENSGALG00010015031	ENSGALG00010029553
ENSGALG00010020649	ENSGALG00010022684
ENSGALG00010020649	ENSGALG00010029349
ENSGALG00010020649	ENSGALG00010029494
ENSGALG00010020649	ENSGALG00010029537
ENSGALG00010020649	ENSGALG00010029553
ENSGALG00010022684	ENSGALG00010029349
ENSGALG00010022684	ENSGALG00010029494
ENSGALG00010022684	ENSGALG00010029537
ENSGALG00010022684	ENSGALG00010029553
ENSGALG00010029349	ENSGALG00010029494
ENSGALG00010029349	ENSGALG00010029537
ENSGALG00010029349	ENSGALG00010029553
ENSGALG00010029494	ENSGALG00010029537
ENSGALG00010029494	ENSGALG00010029553
ENSGALG00010029537	ENSGALG00010029553
ENSGALG00010005444	ENSGALG00010010295
ENSGALG00010005444	ENSGALG00010019660
ENSGALG00010005444	ENSGALG00010020613
ENSGALG00010005444	ENSGALG00010021158
ENSGALG00010005444	ENSGALG00010021232
ENSGALG00010005444	ENSGALG00010022071
ENSGALG00010005444	ENSGALG00010024796
ENSGALG00010005444	ENSGALG00010029521
ENSGALG00010010295	ENSGALG00010019660
ENSGALG00010010295	ENSGALG00010020613
ENSGALG00010010295	ENSGALG00010021158
ENSGALG00010010295	ENSGALG00010021232
ENSGALG00010010295	ENSGALG00010022071
ENSGALG00010010295	ENSGALG00010024796
ENSGALG00010010295	ENSGALG00010029521
ENSGALG00010019660	ENSGALG00010020613
ENSGALG00010019660	ENSGALG00010021158
ENSGALG00010019660	ENSGALG00010021232
ENSGALG00010019660	ENSGALG00010022071
ENSGALG00010019660	ENSGALG00010024796
ENSGALG00010019660	ENSGALG00010029521
ENSGALG00010020613	ENSGALG00010021158
ENSGALG00010020613	ENSGALG00010021232
ENSGALG00010020613	ENSGALG00010022071
ENSGALG00010020613	ENSGALG00010024796
ENSGALG00010020613	ENSGALG00010029521
ENSGALG00010021158	ENSGALG00010021232
ENSGALG00010021158	ENSGALG00010022071
ENSGALG00010021158	ENSGALG00010024796
ENSGALG00010021158	ENSGALG00010029521
ENSGALG00010021232	ENSGALG00010022071
ENSGALG00010021232	ENSGALG00010024796
ENSGALG00010021232	ENSGALG00010029521
ENSGALG00010022071	ENSGALG00010024796
ENSGALG00010022071	ENSGALG00010029521
ENSGALG00010024796	ENSGALG00010029521
ENSGALG00010001560	ENSGALG00010001707
ENSGALG00010001560	ENSGALG00010001766
ENSGALG00010001560	ENSGALG00010001816
ENSGALG00010001560	ENSGALG00010003199
ENSGALG00010001560	ENSGALG00010003661
ENSGALG00010001560	ENSGALG00010004705
ENSGALG00010001560	ENSGALG00010004765
ENSGALG00010001560	ENSGALG00010004852
ENSGALG00010001560	ENSGALG00010004990
ENSGALG00010001560	ENSGALG00010004995
ENSGALG00010001560	ENSGALG00010005011
ENSGALG00010001560	ENSGALG00010005555
ENSGALG00010001560	ENSGALG00010010628
ENSGALG00010001560	ENSGALG00010019520
ENSGALG00010001560	ENSGALG00010020896
ENSGALG00010001560	ENSGALG00010021192
ENSGALG00010001560	ENSGALG00010024228
ENSGALG00010001560	ENSGALG00010029159
ENSGALG00010001707	ENSGALG00010001766
ENSGALG00010001707	ENSGALG00010001816
ENSGALG00010001707	ENSGALG00010003199
ENSGALG00010001707	ENSGALG00010003661
ENSGALG00010001707	ENSGALG00010004705
ENSGALG00010001707	ENSGALG00010004765
ENSGALG00010001707	ENSGALG00010004852
ENSGALG00010001707	ENSGALG00010004990
ENSGALG00010001707	ENSGALG00010004995
ENSGALG00010001707	ENSGALG00010005011
ENSGALG00010001707	ENSGALG00010005555
ENSGALG00010001707	ENSGALG00010010628
ENSGALG00010001707	ENSGALG00010019520
ENSGALG00010001707	ENSGALG00010020896
ENSGALG00010001707	ENSGALG00010021192
ENSGALG00010001707	ENSGALG00010024228
ENSGALG00010001707	ENSGALG00010029159
ENSGALG00010001766	ENSGALG00010001816
ENSGALG00010001766	ENSGALG00010003199
ENSGALG00010001766	ENSGALG00010003661
ENSGALG00010001766	ENSGALG00010004705
ENSGALG00010001766	ENSGALG00010004765
ENSGALG00010001766	ENSGALG00010004852
ENSGALG00010001766	ENSGALG00010004990
ENSGALG00010001766	ENSGALG00010004995
ENSGALG00010001766	ENSGALG00010005011
ENSGALG00010001766	ENSGALG00010005555
ENSGALG00010001766	ENSGALG00010010628
ENSGALG00010001766	ENSGALG00010019520
ENSGALG00010001766	ENSGALG00010020896
ENSGALG00010001766	ENSGALG00010021192
ENSGALG00010001766	ENSGALG00010024228
ENSGALG00010001766	ENSGALG00010029159
ENSGALG00010001816	ENSGALG00010003199
ENSGALG00010001816	ENSGALG00010003661
ENSGALG00010001816	ENSGALG00010004705
ENSGALG00010001816	ENSGALG00010004765
ENSGALG00010001816	ENSGALG00010004852
ENSGALG00010001816	ENSGALG00010004990
ENSGALG00010001816	ENSGALG00010004995
ENSGALG00010001816	ENSGALG00010005011
ENSGALG00010001816	ENSGALG00010005555
ENSGALG00010001816	ENSGALG00010010628
ENSGALG00010001816	ENSGALG00010019520
ENSGALG00010001816	ENSGALG00010020896
ENSGALG00010001816	ENSGALG00010021192
ENSGALG00010001816	ENSGALG00010024228
ENSGALG00010001816	ENSGALG00010029159
ENSGALG00010003199	ENSGALG00010003661
ENSGALG00010003199	ENSGALG00010004705
ENSGALG00010003199	ENSGALG00010004765
ENSGALG00010003199	ENSGALG00010004852
ENSGALG00010003199	ENSGALG00010004990
ENSGALG00010003199	ENSGALG00010004995
ENSGALG00010003199	ENSGALG00010005011
ENSGALG00010003199	ENSGALG00010005555
ENSGALG00010003199	ENSGALG00010010628
ENSGALG00010003199	ENSGALG00010019520
ENSGALG00010003199	ENSGALG00010020896
ENSGALG00010003199	ENSGALG00010021192
ENSGALG00010003199	ENSGALG00010024228
ENSGALG00010003199	ENSGALG00010029159
ENSGALG00010003661	ENSGALG00010004705
ENSGALG00010003661	ENSGALG00010004765
ENSGALG00010003661	ENSGALG00010004852
ENSGALG00010003661	ENSGALG00010004990
ENSGALG00010003661	ENSGALG00010004995
ENSGALG00010003661	ENSGALG00010005011
ENSGALG00010003661	ENSGALG00010005555
ENSGALG00010003661	ENSGALG00010010628
ENSGALG00010003661	ENSGALG00010019520
ENSGALG00010003661	ENSGALG00010020896
ENSGALG00010003661	ENSGALG00010021192
ENSGALG00010003661	ENSGALG00010024228
ENSGALG00010003661	ENSGALG00010029159
ENSGALG00010004705	ENSGALG00010004765
ENSGALG00010004705	ENSGALG00010004852
ENSGALG00010004705	ENSGALG00010004990
ENSGALG00010004705	ENSGALG00010004995
ENSGALG00010004705	ENSGALG00010005011
ENSGALG00010004705	ENSGALG00010005555
ENSGALG00010004705	ENSGALG00010010628
ENSGALG00010004705	ENSGALG00010019520
ENSGALG00010004705	ENSGALG00010020896
ENSGALG00010004705	ENSGALG00010021192
ENSGALG00010004705	ENSGALG00010024228
ENSGALG00010004705	ENSGALG00010029159
ENSGALG00010004765	ENSGALG00010004852
ENSGALG00010004765	ENSGALG00010004990
ENSGALG00010004765	ENSGALG00010004995
ENSGALG00010004765	ENSGALG00010005011
ENSGALG00010004765	ENSGALG00010005555
ENSGALG00010004765	ENSGALG00010010628
ENSGALG00010004765	ENSGALG00010019520
ENSGALG00010004765	ENSGALG00010020896
ENSGALG00010004765	ENSGALG00010021192
ENSGALG00010004765	ENSGALG00010024228
ENSGALG00010004765	ENSGALG00010029159
ENSGALG00010004852	ENSGALG00010004990
ENSGALG00010004852	ENSGALG00010004995
ENSGALG00010004852	ENSGALG00010005011
ENSGALG00010004852	ENSGALG00010005555
ENSGALG00010004852	ENSGALG00010010628
ENSGALG00010004852	ENSGALG00010019520
ENSGALG00010004852	ENSGALG00010020896
ENSGALG00010004852	ENSGALG00010021192
ENSGALG00010004852	ENSGALG00010024228
ENSGALG00010004852	ENSGALG00010029159
ENSGALG00010004990	ENSGALG00010004995
ENSGALG00010004990	ENSGALG00010005011
ENSGALG00010004990	ENSGALG00010005555
ENSGALG00010004990	ENSGALG00010010628
ENSGALG00010004990	ENSGALG00010019520
ENSGALG00010004990	ENSGALG00010020896
ENSGALG00010004990	ENSGALG00010021192
ENSGALG00010004990	ENSGALG00010024228
ENSGALG00010004990	ENSGALG00010029159
ENSGALG00010004995	ENSGALG00010005011
ENSGALG00010004995	ENSGALG00010005555
ENSGALG00010004995	ENSGALG00010010628
ENSGALG00010004995	ENSGALG00010019520
ENSGALG00010004995	ENSGALG00010020896
ENSGALG00010004995	ENSGALG00010021192
ENSGALG00010004995	ENSGALG00010024228
ENSGALG00010004995	ENSGALG00010029159
ENSGALG00010005011	ENSGALG00010005555
ENSGALG00010005011	ENSGALG00010010628
ENSGALG00010005011	ENSGALG00010019520
ENSGALG00010005011	ENSGALG00010020896
ENSGALG00010005011	ENSGALG00010021192
ENSGALG00010005011	ENSGALG00010024228
ENSGALG00010005011	ENSGALG00010029159
ENSGALG00010005555	ENSGALG00010010628
ENSGALG00010005555	ENSGALG00010019520
ENSGALG00010005555	ENSGALG00010020896
ENSGALG00010005555	ENSGALG00010021192
ENSGALG00010005555	ENSGALG00010024228
ENSGALG00010005555	ENSGALG00010029159
ENSGALG00010010628	ENSGALG00010019520
ENSGALG00010010628	ENSGALG00010020896
ENSGALG00010010628	ENSGALG00010021192
ENSGALG00010010628	ENSGALG00010024228
ENSGALG00010010628	ENSGALG00010029159
ENSGALG00010019520	ENSGALG00010020896
ENSGALG00010019520	ENSGALG00010021192
ENSGALG00010019520	ENSGALG00010024228
ENSGALG00010019520	ENSGALG00010029159
ENSGALG00010020896	ENSGALG00010021192
ENSGALG00010020896	ENSGALG00010024228
ENSGALG00010020896	ENSGALG00010029159
ENSGALG00010021192	ENSGALG00010024228
ENSGALG00010021192	ENSGALG00010029159
ENSGALG00010024228	ENSGALG00010029159
ENSGALG00010011498	ENSGALG00010024021
ENSGALG00010011498	ENSGALG00010024056
ENSGALG00010011498	ENSGALG00010024066
ENSGALG00010011498	ENSGALG00010024069
ENSGALG00010011498	ENSGALG00010024089
ENSGALG00010011498	ENSGALG00010024099
ENSGALG00010011498	ENSGALG00010024111
ENSGALG00010011498	ENSGALG00010024117
ENSGALG00010011498	ENSGALG00010024120
ENSGALG00010011498	ENSGALG00010024127
ENSGALG00010024021	ENSGALG00010024056
ENSGALG00010024021	ENSGALG00010024066
ENSGALG00010024021	ENSGALG00010024069
ENSGALG00010024021	ENSGALG00010024089
ENSGALG00010024021	ENSGALG00010024099
ENSGALG00010024021	ENSGALG00010024111
ENSGALG00010024021	ENSGALG00010024117
ENSGALG00010024021	ENSGALG00010024120
ENSGALG00010024021	ENSGALG00010024127
ENSGALG00010024056	ENSGALG00010024066
ENSGALG00010024056	ENSGALG00010024069
ENSGALG00010024056	ENSGALG00010024089
ENSGALG00010024056	ENSGALG00010024099
ENSGALG00010024056	ENSGALG00010024111
ENSGALG00010024056	ENSGALG00010024117
ENSGALG00010024056	ENSGALG00010024120
ENSGALG00010024056	ENSGALG00010024127
ENSGALG00010024066	ENSGALG00010024069
ENSGALG00010024066	ENSGALG00010024089
ENSGALG00010024066	ENSGALG00010024099
ENSGALG00010024066	ENSGALG00010024111
ENSGALG00010024066	ENSGALG00010024117
ENSGALG00010024066	ENSGALG00010024120
ENSGALG00010024066	ENSGALG00010024127
ENSGALG00010024069	ENSGALG00010024089
ENSGALG00010024069	ENSGALG00010024099
ENSGALG00010024069	ENSGALG00010024111
ENSGALG00010024069	ENSGALG00010024117
ENSGALG00010024069	ENSGALG00010024120
ENSGALG00010024069	ENSGALG00010024127
ENSGALG00010024089	ENSGALG00010024099
ENSGALG00010024089	ENSGALG00010024111
ENSGALG00010024089	ENSGALG00010024117
ENSGALG00010024089	ENSGALG00010024120
ENSGALG00010024089	ENSGALG00010024127
ENSGALG00010024099	ENSGALG00010024111
ENSGALG00010024099	ENSGALG00010024117
ENSGALG00010024099	ENSGALG00010024120
ENSGALG00010024099	ENSGALG00010024127
ENSGALG00010024111	ENSGALG00010024117
ENSGALG00010024111	ENSGALG00010024120
ENSGALG00010024111	ENSGALG00010024127
ENSGALG00010024117	ENSGALG00010024120
ENSGALG00010024117	ENSGALG00010024127
ENSGALG00010024120	ENSGALG00010024127
ENSGALG00010001519	ENSGALG00010007155
ENSGALG00010001519	ENSGALG00010007175
ENSGALG00010001519	ENSGALG00010009746
ENSGALG00010001519	ENSGALG00010015144
ENSGALG00010001519	ENSGALG00010021883
ENSGALG00010001519	ENSGALG00010022120
ENSGALG00010001519	ENSGALG00010024704
ENSGALG00010001519	ENSGALG00010024729
ENSGALG00010001519	ENSGALG00010024747
ENSGALG00010001519	ENSGALG00010026018
ENSGALG00010001519	ENSGALG00010026936
ENSGALG00010001519	ENSGALG00010028424
ENSGALG00010007155	ENSGALG00010007175
ENSGALG00010007155	ENSGALG00010009746
ENSGALG00010007155	ENSGALG00010015144
ENSGALG00010007155	ENSGALG00010021883
ENSGALG00010007155	ENSGALG00010022120
ENSGALG00010007155	ENSGALG00010024704
ENSGALG00010007155	ENSGALG00010024729
ENSGALG00010007155	ENSGALG00010024747
ENSGALG00010007155	ENSGALG00010026018
ENSGALG00010007155	ENSGALG00010026936
ENSGALG00010007155	ENSGALG00010028424
ENSGALG00010007175	ENSGALG00010009746
ENSGALG00010007175	ENSGALG00010015144
ENSGALG00010007175	ENSGALG00010021883
ENSGALG00010007175	ENSGALG00010022120
ENSGALG00010007175	ENSGALG00010024704
ENSGALG00010007175	ENSGALG00010024729
ENSGALG00010007175	ENSGALG00010024747
ENSGALG00010007175	ENSGALG00010026018
ENSGALG00010007175	ENSGALG00010026936
ENSGALG00010007175	ENSGALG00010028424
ENSGALG00010009746	ENSGALG00010015144
ENSGALG00010009746	ENSGALG00010021883
ENSGALG00010009746	ENSGALG00010022120
ENSGALG00010009746	ENSGALG00010024704
ENSGALG00010009746	ENSGALG00010024729
ENSGALG00010009746	ENSGALG00010024747
ENSGALG00010009746	ENSGALG00010026018
ENSGALG00010009746	ENSGALG00010026936
ENSGALG00010009746	ENSGALG00010028424
ENSGALG00010015144	ENSGALG00010021883
ENSGALG00010015144	ENSGALG00010022120
ENSGALG00010015144	ENSGALG00010024704
ENSGALG00010015144	ENSGALG00010024729
ENSGALG00010015144	ENSGALG00010024747
ENSGALG00010015144	ENSGALG00010026018
ENSGALG00010015144	ENSGALG00010026936
ENSGALG00010015144	ENSGALG00010028424
ENSGALG00010021883	ENSGALG00010022120
ENSGALG00010021883	ENSGALG00010024704
ENSGALG00010021883	ENSGALG00010024729
ENSGALG00010021883	ENSGALG00010024747
ENSGALG00010021883	ENSGALG00010026018
ENSGALG00010021883	ENSGALG00010026936
ENSGALG00010021883	ENSGALG00010028424
ENSGALG00010022120	ENSGALG00010024704
ENSGALG00010022120	ENSGALG00010024729
ENSGALG00010022120	ENSGALG00010024747
ENSGALG00010022120	ENSGALG00010026018
ENSGALG00010022120	ENSGALG00010026936
ENSGALG00010022120	ENSGALG00010028424
ENSGALG00010024704	ENSGALG00010024729
ENSGALG00010024704	ENSGALG00010024747
ENSGALG00010024704	ENSGALG00010026018
ENSGALG00010024704	ENSGALG00010026936
ENSGALG00010024704	ENSGALG00010028424
ENSGALG00010024729	ENSGALG00010024747
ENSGALG00010024729	ENSGALG00010026018
ENSGALG00010024729	ENSGALG00010026936
ENSGALG00010024729	ENSGALG00010028424
ENSGALG00010024747	ENSGALG00010026018
ENSGALG00010024747	ENSGALG00010026936
ENSGALG00010024747	ENSGALG00010028424
ENSGALG00010026018	ENSGALG00010026936
ENSGALG00010026018	ENSGALG00010028424
ENSGALG00010026936	ENSGALG00010028424
ENSGALG00010021174	ENSGALG00010021179
ENSGALG00010021174	ENSGALG00010021198
ENSGALG00010021174	ENSGALG00010023618
ENSGALG00010021174	ENSGALG00010023660
ENSGALG00010021174	ENSGALG00010024577
ENSGALG00010021174	ENSGALG00010027125
ENSGALG00010021174	ENSGALG00010029692
ENSGALG00010021179	ENSGALG00010021198
ENSGALG00010021179	ENSGALG00010023618
ENSGALG00010021179	ENSGALG00010023660
ENSGALG00010021179	ENSGALG00010024577
ENSGALG00010021179	ENSGALG00010027125
ENSGALG00010021179	ENSGALG00010029692
ENSGALG00010021198	ENSGALG00010023618
ENSGALG00010021198	ENSGALG00010023660
ENSGALG00010021198	ENSGALG00010024577
ENSGALG00010021198	ENSGALG00010027125
ENSGALG00010021198	ENSGALG00010029692
ENSGALG00010023618	ENSGALG00010023660
ENSGALG00010023618	ENSGALG00010024577
ENSGALG00010023618	ENSGALG00010027125
ENSGALG00010023618	ENSGALG00010029692
ENSGALG00010023660	ENSGALG00010024577
ENSGALG00010023660	ENSGALG00010027125
ENSGALG00010023660	ENSGALG00010029692
ENSGALG00010024577	ENSGALG00010027125
ENSGALG00010024577	ENSGALG00010029692
ENSGALG00010027125	ENSGALG00010029692
ENSGALG00010008187	ENSGALG00010008195
ENSGALG00010001134	ENSGALG00010006901
ENSGALG00010001134	ENSGALG00010007604
ENSGALG00010001134	ENSGALG00010012593
ENSGALG00010001134	ENSGALG00010012601
ENSGALG00010001134	ENSGALG00010021391
ENSGALG00010001134	ENSGALG00010022218
ENSGALG00010001134	ENSGALG00010024682
ENSGALG00010001134	ENSGALG00010024690
ENSGALG00010001134	ENSGALG00010025954
ENSGALG00010001134	ENSGALG00010026036
ENSGALG00010006901	ENSGALG00010007604
ENSGALG00010006901	ENSGALG00010012593
ENSGALG00010006901	ENSGALG00010012601
ENSGALG00010006901	ENSGALG00010021391
ENSGALG00010006901	ENSGALG00010022218
ENSGALG00010006901	ENSGALG00010024682
ENSGALG00010006901	ENSGALG00010024690
ENSGALG00010006901	ENSGALG00010025954
ENSGALG00010006901	ENSGALG00010026036
ENSGALG00010007604	ENSGALG00010012593
ENSGALG00010007604	ENSGALG00010012601
ENSGALG00010007604	ENSGALG00010021391
ENSGALG00010007604	ENSGALG00010022218
ENSGALG00010007604	ENSGALG00010024682
ENSGALG00010007604	ENSGALG00010024690
ENSGALG00010007604	ENSGALG00010025954
ENSGALG00010007604	ENSGALG00010026036
ENSGALG00010012593	ENSGALG00010012601
ENSGALG00010012593	ENSGALG00010021391
ENSGALG00010012593	ENSGALG00010022218
ENSGALG00010012593	ENSGALG00010024682
ENSGALG00010012593	ENSGALG00010024690
ENSGALG00010012593	ENSGALG00010025954
ENSGALG00010012593	ENSGALG00010026036
ENSGALG00010012601	ENSGALG00010021391
ENSGALG00010012601	ENSGALG00010022218
ENSGALG00010012601	ENSGALG00010024682
ENSGALG00010012601	ENSGALG00010024690
ENSGALG00010012601	ENSGALG00010025954
ENSGALG00010012601	ENSGALG00010026036
ENSGALG00010021391	ENSGALG00010022218
ENSGALG00010021391	ENSGALG00010024682
ENSGALG00010021391	ENSGALG00010024690
ENSGALG00010021391	ENSGALG00010025954
ENSGALG00010021391	ENSGALG00010026036
ENSGALG00010022218	ENSGALG00010024682
ENSGALG00010022218	ENSGALG00010024690
ENSGALG00010022218	ENSGALG00010025954
ENSGALG00010022218	ENSGALG00010026036
ENSGALG00010024682	ENSGALG00010024690
ENSGALG00010024682	ENSGALG00010025954
ENSGALG00010024682	ENSGALG00010026036
ENSGALG00010024690	ENSGALG00010025954
ENSGALG00010024690	ENSGALG00010026036
ENSGALG00010025954	ENSGALG00010026036
ENSGALG00010002143	ENSGALG00010012919
ENSGALG00010002143	ENSGALG00010013052
ENSGALG00010002143	ENSGALG00010014226
ENSGALG00010002143	ENSGALG00010018154
ENSGALG00010002143	ENSGALG00010019696
ENSGALG00010002143	ENSGALG00010024452
ENSGALG00010002143	ENSGALG00010029687
ENSGALG00010002143	ENSGALG00010029864
ENSGALG00010012919	ENSGALG00010013052
ENSGALG00010012919	ENSGALG00010014226
ENSGALG00010012919	ENSGALG00010018154
ENSGALG00010012919	ENSGALG00010019696
ENSGALG00010012919	ENSGALG00010024452
ENSGALG00010012919	ENSGALG00010029687
ENSGALG00010012919	ENSGALG00010029864
ENSGALG00010013052	ENSGALG00010014226
ENSGALG00010013052	ENSGALG00010018154
ENSGALG00010013052	ENSGALG00010019696
ENSGALG00010013052	ENSGALG00010024452
ENSGALG00010013052	ENSGALG00010029687
ENSGALG00010013052	ENSGALG00010029864
ENSGALG00010014226	ENSGALG00010018154
ENSGALG00010014226	ENSGALG00010019696
ENSGALG00010014226	ENSGALG00010024452
ENSGALG00010014226	ENSGALG00010029687
ENSGALG00010014226	ENSGALG00010029864
ENSGALG00010018154	ENSGALG00010019696
ENSGALG00010018154	ENSGALG00010024452
ENSGALG00010018154	ENSGALG00010029687
ENSGALG00010018154	ENSGALG00010029864
ENSGALG00010019696	ENSGALG00010024452
ENSGALG00010019696	ENSGALG00010029687
ENSGALG00010019696	ENSGALG00010029864
ENSGALG00010024452	ENSGALG00010029687
ENSGALG00010024452	ENSGALG00010029864
ENSGALG00010029687	ENSGALG00010029864
ENSGALG00010014793	ENSGALG00010014865
ENSGALG00010014793	ENSGALG00010015119
ENSGALG00010014793	ENSGALG00010016958
ENSGALG00010014793	ENSGALG00010017530
ENSGALG00010014793	ENSGALG00010023066
ENSGALG00010014793	ENSGALG00010028914
ENSGALG00010014865	ENSGALG00010015119
ENSGALG00010014865	ENSGALG00010016958
ENSGALG00010014865	ENSGALG00010017530
ENSGALG00010014865	ENSGALG00010023066
ENSGALG00010014865	ENSGALG00010028914
ENSGALG00010015119	ENSGALG00010016958
ENSGALG00010015119	ENSGALG00010017530
ENSGALG00010015119	ENSGALG00010023066
ENSGALG00010015119	ENSGALG00010028914
ENSGALG00010016958	ENSGALG00010017530
ENSGALG00010016958	ENSGALG00010023066
ENSGALG00010016958	ENSGALG00010028914
ENSGALG00010017530	ENSGALG00010023066
ENSGALG00010017530	ENSGALG00010028914
ENSGALG00010023066	ENSGALG00010028914
ENSGALG00010004392	ENSGALG00010005609
ENSGALG00010004392	ENSGALG00010005675
ENSGALG00010004392	ENSGALG00010007181
ENSGALG00010004392	ENSGALG00010008002
ENSGALG00010004392	ENSGALG00010008030
ENSGALG00010004392	ENSGALG00010012939
ENSGALG00010004392	ENSGALG00010013541
ENSGALG00010004392	ENSGALG00010016953
ENSGALG00010004392	ENSGALG00010016960
ENSGALG00010004392	ENSGALG00010017020
ENSGALG00010004392	ENSGALG00010017083
ENSGALG00010004392	ENSGALG00010017111
ENSGALG00010005609	ENSGALG00010005675
