Ohno1	Ohno2	Symbol1	Symbol2
MSTRG.6836	MSTRG.11181	MSTRG.6836	MSTRG.11181
MSTRG.4105	MSTRG.13822	MSTRG.4105	MSTRG.13822
MSTRG.13468	MSTRG.3689	MSTRG.13468	MSTRG.3689
MSTRG.4455	MSTRG.6230	MSTRG.4455	MSTRG.6230
MSTRG.11034	MSTRG.4294	MSTRG.11034	MSTRG.4294
MSTRG.1810	PMZ_0027844	MSTRG.1810	PMZ_0027844
MSTRG.14361	MSTRG.5145	MSTRG.14361	MSTRG.5145
MSTRG.14653	MSTRG.12497	MSTRG.14653	MSTRG.12497
MSTRG.7587	MSTRG.16323	MSTRG.7587	MSTRG.16323
MSTRG.2270	MSTRG.1849	MSTRG.2270	MSTRG.1849
MSTRG.10847	MSTRG.9327	MSTRG.10847	MSTRG.9327
MSTRG.7589	MSTRG.4105	MSTRG.7589	MSTRG.4105
MSTRG.3158	MSTRG.11399	MSTRG.3158	MSTRG.11399
MSTRG.3761	MSTRG.8372	MSTRG.3761	MSTRG.8372
MSTRG.444	MSTRG.14737	MSTRG.444	MSTRG.14737
MSTRG.8784	MSTRG.4195	MSTRG.8784	MSTRG.4195
MSTRG.14536	MSTRG.17904	MSTRG.14536	MSTRG.17904
MSTRG.6082	MSTRG.1858	MSTRG.6082	MSTRG.1858
MSTRG.3551	MSTRG.13053	MSTRG.3551	MSTRG.13053
MSTRG.6032	MSTRG.1993	MSTRG.6032	MSTRG.1993
MSTRG.12106	MSTRG.19620	MSTRG.12106	MSTRG.19620
MSTRG.3703	MSTRG.13448	MSTRG.3703	MSTRG.13448
MSTRG.3762	MSTRG.8386	MSTRG.3762	MSTRG.8386
MSTRG.6853	PMZ_0041317	MSTRG.6853	PMZ_0041317
MSTRG.3046	MSTRG.11371	MSTRG.3046	MSTRG.11371
MSTRG.1571	MSTRG.10700	MSTRG.1571	MSTRG.10700
MSTRG.856	PMZ_0014973	MSTRG.856	PMZ_0014973
MSTRG.3552	MSTRG.9931	MSTRG.3552	MSTRG.9931
MSTRG.2199	MSTRG.6077	MSTRG.2199	MSTRG.6077
MSTRG.1202	MSTRG.7359	MSTRG.1202	MSTRG.7359
MSTRG.16881	MSTRG.4097	MSTRG.16881	MSTRG.4097
MSTRG.7589	MSTRG.13712	MSTRG.7589	MSTRG.13712
MSTRG.7563	MSTRG.12273	MSTRG.7563	MSTRG.12273
MSTRG.4295	MSTRG.11140	MSTRG.4295	MSTRG.11140
MSTRG.12881	MSTRG.10232	MSTRG.12881	MSTRG.10232
MSTRG.9220	MSTRG.10995	MSTRG.9220	MSTRG.10995
MSTRG.3003	MSTRG.17418	MSTRG.3003	MSTRG.17418
MSTRG.2954	MSTRG.11523	MSTRG.2954	MSTRG.11523
MSTRG.838	MSTRG.14954	MSTRG.838	MSTRG.14954
MSTRG.13101	MSTRG.7850	MSTRG.13101	MSTRG.7850
MSTRG.6287	MSTRG.1162	MSTRG.6287	MSTRG.1162
MSTRG.2039	MSTRG.8963	MSTRG.2039	MSTRG.8963
MSTRG.7006	MSTRG.2512	MSTRG.7006	MSTRG.2512
MSTRG.9036	MSTRG.1939	MSTRG.9036	MSTRG.1939
MSTRG.4608	MSTRG.6760	MSTRG.4608	MSTRG.6760
PMZ_0013199	MSTRG.6341	PMZ_0013199	MSTRG.6341
MSTRG.11089	MSTRG.3486	MSTRG.11089	MSTRG.3486
MSTRG.1882	MSTRG.1994	MSTRG.1882	MSTRG.1994
MSTRG.10677	MSTRG.1874	MSTRG.10677	MSTRG.1874
MSTRG.7705	MSTRG.23211	MSTRG.7705	MSTRG.23211
MSTRG.6092	MSTRG.9109	MSTRG.6092	MSTRG.9109
MSTRG.9198	MSTRG.1585	MSTRG.9198	MSTRG.1585
MSTRG.8656	MSTRG.7394	MSTRG.8656	MSTRG.7394
MSTRG.10401	MSTRG.15988	MSTRG.10401	MSTRG.15988
MSTRG.315	PMZ_0038646	MSTRG.315	PMZ_0038646
MSTRG.15019	MSTRG.576	MSTRG.15019	MSTRG.576
MSTRG.5672	MSTRG.10797	MSTRG.5672	MSTRG.10797
MSTRG.19563	MSTRG.2252	MSTRG.19563	MSTRG.2252
MSTRG.5981	MSTRG.2142	MSTRG.5981	MSTRG.2142
MSTRG.3814	MSTRG.16143	MSTRG.3814	MSTRG.16143
MSTRG.1347	MSTRG.225	MSTRG.1347	MSTRG.225
MSTRG.12285	MSTRG.4066	MSTRG.12285	MSTRG.4066
MSTRG.8321	MSTRG.9448	MSTRG.8321	MSTRG.9448
MSTRG.17120	MSTRG.9886	MSTRG.17120	MSTRG.9886
MSTRG.8698	MSTRG.1215	MSTRG.8698	MSTRG.1215
MSTRG.13118	MSTRG.7780	MSTRG.13118	MSTRG.7780
MSTRG.12974	MSTRG.3560	MSTRG.12974	MSTRG.3560
MSTRG.17878	MSTRG.10716	MSTRG.17878	MSTRG.10716
MSTRG.12367	MSTRG.13787	MSTRG.12367	MSTRG.13787
MSTRG.9768	MSTRG.685	MSTRG.9768	MSTRG.685
MSTRG.13273	PMZ_0038379	MSTRG.13273	PMZ_0038379
MSTRG.23211	MSTRG.13842	MSTRG.23211	MSTRG.13842
MSTRG.12353	MSTRG.3151	MSTRG.12353	MSTRG.3151
PMZ_0048599	PMZ_0048559	PMZ_0048599	PMZ_0048559
MSTRG.3736	MSTRG.8366	MSTRG.3736	MSTRG.8366
MSTRG.6082	MSTRG.2202	MSTRG.6082	MSTRG.2202
MSTRG.1722	MSTRG.2353	MSTRG.1722	MSTRG.2353
PMZ_0040635	PMZ_0010040	PMZ_0040635	PMZ_0010040
MSTRG.9221	MSTRG.12139	MSTRG.9221	MSTRG.12139
MSTRG.1208	MSTRG.7427	MSTRG.1208	MSTRG.7427
MSTRG.308	MSTRG.15744	MSTRG.308	MSTRG.15744
MSTRG.2680	MSTRG.9701	MSTRG.2680	MSTRG.9701
MSTRG.4508	MSTRG.81	MSTRG.4508	MSTRG.81
MSTRG.6745	MSTRG.1268	MSTRG.6745	MSTRG.1268
MSTRG.2842	MSTRG.17989	MSTRG.2842	MSTRG.17989
MSTRG.6551	MSTRG.517	MSTRG.6551	MSTRG.517
PMZ_0042626	PMZ_0032319	PMZ_0042626	PMZ_0032319
MSTRG.17402	MSTRG.16491	MSTRG.17402	MSTRG.16491
MSTRG.11120	MSTRG.4557	MSTRG.11120	MSTRG.4557
MSTRG.14422	MSTRG.9133	MSTRG.14422	MSTRG.9133
MSTRG.669	MSTRG.143	MSTRG.669	MSTRG.143
MSTRG.12616	MSTRG.4874	MSTRG.12616	MSTRG.4874
MSTRG.14287	MSTRG.9844	MSTRG.14287	MSTRG.9844
MSTRG.7273	MSTRG.8500	MSTRG.7273	MSTRG.8500
MSTRG.2500	MSTRG.5222	MSTRG.2500	MSTRG.5222
MSTRG.2631	MSTRG.5123	MSTRG.2631	MSTRG.5123
MSTRG.5974	MSTRG.2372	MSTRG.5974	MSTRG.2372
MSTRG.2512	MSTRG.5233	MSTRG.2512	MSTRG.5233
MSTRG.11269	MSTRG.4326	MSTRG.11269	MSTRG.4326
MSTRG.11613	MSTRG.6925	MSTRG.11613	MSTRG.6925
MSTRG.9833	MSTRG.5061	MSTRG.9833	MSTRG.5061
MSTRG.2017	MSTRG.9068	MSTRG.2017	MSTRG.9068
MSTRG.6002	MSTRG.1571	MSTRG.6002	MSTRG.1571
MSTRG.1139	MSTRG.16608	MSTRG.1139	MSTRG.16608
MSTRG.8330	MSTRG.3882	MSTRG.8330	MSTRG.3882
MSTRG.8832	MSTRG.4180	MSTRG.8832	MSTRG.4180
MSTRG.1020	MSTRG.6388	MSTRG.1020	MSTRG.6388
MSTRG.2270	MSTRG.6112	MSTRG.2270	MSTRG.6112
MSTRG.4113	MSTRG.15191	MSTRG.4113	MSTRG.15191
MSTRG.1578	MSTRG.13716	MSTRG.1578	MSTRG.13716
MSTRG.1138	MSTRG.4524	MSTRG.1138	MSTRG.4524
MSTRG.6831	MSTRG.1525	MSTRG.6831	MSTRG.1525
MSTRG.3660	MSTRG.8193	MSTRG.3660	MSTRG.8193
PMZ_0038118	PMZ_0048602	PMZ_0038118	PMZ_0048602
PMZ_0036031	MSTRG.7966	PMZ_0036031	MSTRG.7966
MSTRG.3841	PMZ_0042991	MSTRG.3841	PMZ_0042991
MSTRG.9774	MSTRG.3337	MSTRG.9774	MSTRG.3337
MSTRG.10516	MSTRG.8035	MSTRG.10516	MSTRG.8035
MSTRG.4456	MSTRG.11808	MSTRG.4456	MSTRG.11808
PMZ_0048440	PMZ_0048466	PMZ_0048440	PMZ_0048466
MSTRG.14600	MSTRG.10594	MSTRG.14600	MSTRG.10594
MSTRG.6830	MSTRG.1522	MSTRG.6830	MSTRG.1522
MSTRG.5095	MSTRG.9874	MSTRG.5095	MSTRG.9874
PMZ_0026748	MSTRG.7270	PMZ_0026748	MSTRG.7270
MSTRG.17436	MSTRG.10958	MSTRG.17436	MSTRG.10958
MSTRG.1716	MSTRG.6186	MSTRG.1716	MSTRG.6186
MSTRG.13712	MSTRG.8918	MSTRG.13712	MSTRG.8918
PMZ_0004583	MSTRG.6133	PMZ_0004583	MSTRG.6133
MSTRG.4113	MSTRG.7452	MSTRG.4113	MSTRG.7452
MSTRG.6756	PMZ_0029454	MSTRG.6756	PMZ_0029454
PMZ_0018776	MSTRG.12021	PMZ_0018776	MSTRG.12021
MSTRG.10727	MSTRG.2056	MSTRG.10727	MSTRG.2056
MSTRG.1668	MSTRG.2027	MSTRG.1668	MSTRG.2027
MSTRG.10710	MSTRG.10421	MSTRG.10710	MSTRG.10421
PMZ_0042318	PMZ_0014705	PMZ_0042318	PMZ_0014705
MSTRG.12277	MSTRG.19938	MSTRG.12277	MSTRG.19938
MSTRG.2130	MSTRG.5961	MSTRG.2130	MSTRG.5961
MSTRG.11542	MSTRG.2957	MSTRG.11542	MSTRG.2957
MSTRG.17910	MSTRG.1634	MSTRG.17910	MSTRG.1634
MSTRG.11383	MSTRG.3029	MSTRG.11383	MSTRG.3029
MSTRG.1288	MSTRG.11366	MSTRG.1288	MSTRG.11366
PMZ_0033318	PMZ_0044259	PMZ_0033318	PMZ_0044259
MSTRG.5177	MSTRG.9693	MSTRG.5177	MSTRG.9693
MSTRG.1823	MSTRG.5897	MSTRG.1823	MSTRG.5897
MSTRG.17452	MSTRG.10795	MSTRG.17452	MSTRG.10795
MSTRG.3976	MSTRG.12099	MSTRG.3976	MSTRG.12099
MSTRG.11872	MSTRG.8398	MSTRG.11872	MSTRG.8398
MSTRG.13745	MSTRG.16271	MSTRG.13745	MSTRG.16271
MSTRG.11892	PMZ_0038379	MSTRG.11892	PMZ_0038379
MSTRG.16140	PMZ_0014973	MSTRG.16140	PMZ_0014973
MSTRG.14051	MSTRG.15695	MSTRG.14051	MSTRG.15695
MSTRG.12974	MSTRG.15346	MSTRG.12974	MSTRG.15346
MSTRG.9259	MSTRG.3648	MSTRG.9259	MSTRG.3648
MSTRG.8052	MSTRG.10504	MSTRG.8052	MSTRG.10504
PMZ_0011007	PMZ_0045189	PMZ_0011007	PMZ_0045189
MSTRG.13416	MSTRG.9259	MSTRG.13416	MSTRG.9259
MSTRG.10541	MSTRG.9415	MSTRG.10541	MSTRG.9415
MSTRG.7524	MSTRG.15162	MSTRG.7524	MSTRG.15162
MSTRG.8255	MSTRG.16522	MSTRG.8255	MSTRG.16522
MSTRG.8828	MSTRG.7549	MSTRG.8828	MSTRG.7549
MSTRG.11196	MSTRG.1400	MSTRG.11196	MSTRG.1400
PMZ_0001163	PMZ_0026523	PMZ_0001163	PMZ_0026523
MSTRG.1692	MSTRG.17859	MSTRG.1692	MSTRG.17859
MSTRG.10067	MSTRG.8048	MSTRG.10067	MSTRG.8048
MSTRG.15269	MSTRG.8555	MSTRG.15269	MSTRG.8555
MSTRG.13664	MSTRG.11549	MSTRG.13664	MSTRG.11549
MSTRG.13746	MSTRG.8828	MSTRG.13746	MSTRG.8828
MSTRG.11350	MSTRG.3058	MSTRG.11350	MSTRG.3058
MSTRG.9419	MSTRG.12006	MSTRG.9419	MSTRG.12006
MSTRG.2202	MSTRG.5958	MSTRG.2202	MSTRG.5958
MSTRG.2824	MSTRG.5289	MSTRG.2824	MSTRG.5289
MSTRG.44	MSTRG.6387	MSTRG.44	MSTRG.6387
MSTRG.4683	MSTRG.7880	MSTRG.4683	MSTRG.7880
MSTRG.13118	MSTRG.7829	MSTRG.13118	MSTRG.7829
MSTRG.12063	MSTRG.9455	MSTRG.12063	MSTRG.9455
MSTRG.2995	MSTRG.11546	MSTRG.2995	MSTRG.11546
MSTRG.11393	MSTRG.12291	MSTRG.11393	MSTRG.12291
PMZ_0048576	PMZ_0048593	PMZ_0048576	PMZ_0048593
MSTRG.4625	MSTRG.6776	MSTRG.4625	MSTRG.6776
PMZ_0048599	PMZ_0048576	PMZ_0048599	PMZ_0048576
MSTRG.608	MSTRG.6282	MSTRG.608	MSTRG.6282
MSTRG.2723	MSTRG.14299	MSTRG.2723	MSTRG.14299
MSTRG.10991	PMZ_0005802	MSTRG.10991	PMZ_0005802
MSTRG.2308	PMZ_0029521	MSTRG.2308	PMZ_0029521
MSTRG.7583	MSTRG.8907	MSTRG.7583	MSTRG.8907
PMZ_0029678	MSTRG.8046	PMZ_0029678	MSTRG.8046
MSTRG.2362	MSTRG.6185	MSTRG.2362	MSTRG.6185
MSTRG.10618	MSTRG.18290	MSTRG.10618	MSTRG.18290
MSTRG.10752	MSTRG.2004	MSTRG.10752	MSTRG.2004
MSTRG.11807	MSTRG.1351	MSTRG.11807	MSTRG.1351
MSTRG.14157	MSTRG.306	MSTRG.14157	MSTRG.306
MSTRG.9262	MSTRG.8193	MSTRG.9262	MSTRG.8193
MSTRG.9073	MSTRG.10605	MSTRG.9073	MSTRG.10605
MSTRG.12397	MSTRG.16314	MSTRG.12397	MSTRG.16314
MSTRG.18858	MSTRG.10870	MSTRG.18858	MSTRG.10870
MSTRG.13842	MSTRG.7909	MSTRG.13842	MSTRG.7909
MSTRG.6294	MSTRG.11855	MSTRG.6294	MSTRG.11855
MSTRG.1468	MSTRG.11125	MSTRG.1468	MSTRG.11125
PMZ_0029792	MSTRG.2380	PMZ_0029792	MSTRG.2380
PMZ_0004557	MSTRG.8753	PMZ_0004557	MSTRG.8753
MSTRG.6849	MSTRG.4383	MSTRG.6849	MSTRG.4383
MSTRG.13567	MSTRG.3108	MSTRG.13567	MSTRG.3108
MSTRG.11670	MSTRG.13554	MSTRG.11670	MSTRG.13554
MSTRG.1769	MSTRG.10669	MSTRG.1769	MSTRG.10669
MSTRG.3823	MSTRG.16484	MSTRG.3823	MSTRG.16484
MSTRG.5907	MSTRG.10029	MSTRG.5907	MSTRG.10029
MSTRG.4166	PMZ_0045789	MSTRG.4166	PMZ_0045789
PMZ_0048326	MSTRG.12693	PMZ_0048326	MSTRG.12693
MSTRG.10421	PMZ_0021529	MSTRG.10421	PMZ_0021529
PMZ_0048599	PMZ_0048586	PMZ_0048599	PMZ_0048586
MSTRG.10933	MSTRG.3732	MSTRG.10933	MSTRG.3732
MSTRG.3932	MSTRG.9329	MSTRG.3932	MSTRG.9329
MSTRG.12053	MSTRG.9396	MSTRG.12053	MSTRG.9396
MSTRG.5236	MSTRG.18151	MSTRG.5236	MSTRG.18151
MSTRG.883	MSTRG.5331	MSTRG.883	MSTRG.5331
MSTRG.2879	MSTRG.5877	MSTRG.2879	MSTRG.5877
MSTRG.12532	MSTRG.2416	MSTRG.12532	MSTRG.2416
MSTRG.7590	MSTRG.15203	MSTRG.7590	MSTRG.15203
MSTRG.11807	MSTRG.6435	MSTRG.11807	MSTRG.6435
MSTRG.8216	MSTRG.10810	MSTRG.8216	MSTRG.10810
PMZ_0035995	MSTRG.16891	PMZ_0035995	MSTRG.16891
MSTRG.2477	MSTRG.5060	MSTRG.2477	MSTRG.5060
MSTRG.1244	MSTRG.573	MSTRG.1244	MSTRG.573
MSTRG.1723	MSTRG.6181	MSTRG.1723	MSTRG.6181
MSTRG.1741	PMZ_0031035	MSTRG.1741	PMZ_0031035
MSTRG.12804	MSTRG.4826	MSTRG.12804	MSTRG.4826
MSTRG.15589	MSTRG.14263	MSTRG.15589	MSTRG.14263
MSTRG.15040	MSTRG.1009	MSTRG.15040	MSTRG.1009
MSTRG.11434	MSTRG.3175	MSTRG.11434	MSTRG.3175
MSTRG.1210	MSTRG.8691	MSTRG.1210	MSTRG.8691
MSTRG.9292	MSTRG.18858	MSTRG.9292	MSTRG.18858
PMZ_0000854	PMZ_0048651	PMZ_0000854	PMZ_0048651
MSTRG.101	MSTRG.640	MSTRG.101	MSTRG.640
MSTRG.6366	MSTRG.52	MSTRG.6366	MSTRG.52
PMZ_0003949	MSTRG.6425	PMZ_0003949	MSTRG.6425
MSTRG.15902	MSTRG.8035	MSTRG.15902	MSTRG.8035
MSTRG.14443	MSTRG.2119	MSTRG.14443	MSTRG.2119
MSTRG.1153	MSTRG.6733	MSTRG.1153	MSTRG.6733
MSTRG.2029	MSTRG.5965	MSTRG.2029	MSTRG.5965
MSTRG.2218	MSTRG.6047	MSTRG.2218	MSTRG.6047
MSTRG.12543	MSTRG.13155	MSTRG.12543	MSTRG.13155
MSTRG.1253	MSTRG.6854	MSTRG.1253	MSTRG.6854
PMZ_0042800	MSTRG.3105	PMZ_0042800	MSTRG.3105
MSTRG.11595	MSTRG.12450	MSTRG.11595	MSTRG.12450
PMZ_0032541	PMZ_0031563	PMZ_0032541	PMZ_0031563
MSTRG.9133	MSTRG.1987	MSTRG.9133	MSTRG.1987
MSTRG.6543	MSTRG.5713	MSTRG.6543	MSTRG.5713
MSTRG.6195	MSTRG.2229	MSTRG.6195	MSTRG.2229
MSTRG.3721	MSTRG.10819	MSTRG.3721	MSTRG.10819
MSTRG.4862	MSTRG.2317	MSTRG.4862	MSTRG.2317
MSTRG.3551	MSTRG.13042	MSTRG.3551	MSTRG.13042
MSTRG.13346	MSTRG.10849	MSTRG.13346	MSTRG.10849
MSTRG.5061	MSTRG.6653	MSTRG.5061	MSTRG.6653
MSTRG.11860	MSTRG.66	MSTRG.11860	MSTRG.66
MSTRG.7647	MSTRG.4141	MSTRG.7647	MSTRG.4141
MSTRG.3134	MSTRG.4089	MSTRG.3134	MSTRG.4089
MSTRG.6626	MSTRG.6161	MSTRG.6626	MSTRG.6161
MSTRG.9365	MSTRG.16518	MSTRG.9365	MSTRG.16518
MSTRG.6752	MSTRG.4600	MSTRG.6752	MSTRG.4600
PMZ_0036599	MSTRG.15744	PMZ_0036599	MSTRG.15744
MSTRG.172	MSTRG.633	MSTRG.172	MSTRG.633
MSTRG.13752	MSTRG.8838	MSTRG.13752	MSTRG.8838
PMZ_0031350	PMZ_0045072	PMZ_0031350	PMZ_0045072
PMZ_0026787	MSTRG.9364	PMZ_0026787	MSTRG.9364
MSTRG.5382	MSTRG.874	MSTRG.5382	MSTRG.874
MSTRG.1213	MSTRG.7353	MSTRG.1213	MSTRG.7353
MSTRG.10287	MSTRG.15354	MSTRG.10287	MSTRG.15354
MSTRG.9823	MSTRG.14251	MSTRG.9823	MSTRG.14251
MSTRG.6831	MSTRG.11188	MSTRG.6831	MSTRG.11188
MSTRG.5915	MSTRG.8008	MSTRG.5915	MSTRG.8008
MSTRG.2157	MSTRG.6063	MSTRG.2157	MSTRG.6063
MSTRG.7416	MSTRG.8690	MSTRG.7416	MSTRG.8690
MSTRG.4187	MSTRG.8842	MSTRG.4187	MSTRG.8842
MSTRG.3946	PMZ_0042984	MSTRG.3946	PMZ_0042984
MSTRG.6626	PMZ_0027844	MSTRG.6626	PMZ_0027844
MSTRG.1982	MSTRG.9138	MSTRG.1982	MSTRG.9138
MSTRG.14415	PMZ_0028985	MSTRG.14415	PMZ_0028985
MSTRG.6722	MSTRG.11048	MSTRG.6722	MSTRG.11048
MSTRG.15803	MSTRG.1209	MSTRG.15803	MSTRG.1209
MSTRG.10229	MSTRG.15501	MSTRG.10229	MSTRG.15501
MSTRG.7035	MSTRG.3320	MSTRG.7035	MSTRG.3320
MSTRG.16249	MSTRG.7549	MSTRG.16249	MSTRG.7549
MSTRG.1231	MSTRG.213	MSTRG.1231	MSTRG.213
MSTRG.5484	MSTRG.592	MSTRG.5484	MSTRG.592
MSTRG.6500	PMZ_0041505	MSTRG.6500	PMZ_0041505
MSTRG.6787	MSTRG.1349	MSTRG.6787	MSTRG.1349
MSTRG.9814	MSTRG.2500	MSTRG.9814	MSTRG.2500
MSTRG.10621	MSTRG.10146	MSTRG.10621	MSTRG.10146
MSTRG.8622	MSTRG.7376	MSTRG.8622	MSTRG.7376
MSTRG.22	MSTRG.11832	MSTRG.22	MSTRG.11832
MSTRG.4081	MSTRG.7585	MSTRG.4081	MSTRG.7585
PMZ_0048231	PMZ_0048464	PMZ_0048231	PMZ_0048464
MSTRG.2878	MSTRG.5845	MSTRG.2878	MSTRG.5845
MSTRG.12742	MSTRG.5014	MSTRG.12742	MSTRG.5014
MSTRG.2013	MSTRG.1893	MSTRG.2013	MSTRG.1893
PMZ_0032153	MSTRG.3893	PMZ_0032153	MSTRG.3893
MSTRG.2332	MSTRG.1549	MSTRG.2332	MSTRG.1549
PMZ_0048603	PMZ_0048586	PMZ_0048603	PMZ_0048586
MSTRG.9954	MSTRG.12834	MSTRG.9954	MSTRG.12834
MSTRG.638	MSTRG.6381	MSTRG.638	MSTRG.6381
MSTRG.1413	MSTRG.17376	MSTRG.1413	MSTRG.17376
PMZ_0026523	PMZ_0036250	PMZ_0026523	PMZ_0036250
MSTRG.2334	MSTRG.10699	MSTRG.2334	MSTRG.10699
MSTRG.18694	MSTRG.4837	MSTRG.18694	MSTRG.4837
MSTRG.2419	MSTRG.12448	MSTRG.2419	MSTRG.12448
MSTRG.9407	MSTRG.10845	MSTRG.9407	MSTRG.10845
MSTRG.4814	MSTRG.12824	MSTRG.4814	MSTRG.12824
MSTRG.9033	MSTRG.1948	MSTRG.9033	MSTRG.1948
MSTRG.309	MSTRG.15742	MSTRG.309	MSTRG.15742
MSTRG.9050	MSTRG.19775	MSTRG.9050	MSTRG.19775
MSTRG.12733	MSTRG.5007	MSTRG.12733	MSTRG.5007
MSTRG.1895	MSTRG.2014	MSTRG.1895	MSTRG.2014
MSTRG.17439	MSTRG.8240	MSTRG.17439	MSTRG.8240
MSTRG.4106	MSTRG.13777	MSTRG.4106	MSTRG.13777
MSTRG.2125	MSTRG.6012	MSTRG.2125	MSTRG.6012
MSTRG.16250	MSTRG.8827	MSTRG.16250	MSTRG.8827
MSTRG.12355	MSTRG.7613	MSTRG.12355	MSTRG.7613
MSTRG.6085	MSTRG.1563	MSTRG.6085	MSTRG.1563
MSTRG.1002	MSTRG.11821	MSTRG.1002	MSTRG.11821
PMZ_0040565	PMZ_0020886	PMZ_0040565	PMZ_0020886
MSTRG.11886	MSTRG.130	MSTRG.11886	MSTRG.130
MSTRG.10561	MSTRG.10026	MSTRG.10561	MSTRG.10026
MSTRG.9705	MSTRG.17111	MSTRG.9705	MSTRG.17111
MSTRG.8187	MSTRG.19205	MSTRG.8187	MSTRG.19205
MSTRG.15727	MSTRG.185	MSTRG.15727	MSTRG.185
MSTRG.11893	MSTRG.99	MSTRG.11893	MSTRG.99
MSTRG.10622	MSTRG.1746	MSTRG.10622	MSTRG.1746
MSTRG.8605	MSTRG.2864	MSTRG.8605	MSTRG.2864
MSTRG.8621	MSTRG.7373	MSTRG.8621	MSTRG.7373
MSTRG.8978	MSTRG.2080	MSTRG.8978	MSTRG.2080
PMZ_0017067	PMZ_0033181	PMZ_0017067	PMZ_0033181
MSTRG.1047	MSTRG.6249	MSTRG.1047	MSTRG.6249
MSTRG.4018	MSTRG.7501	MSTRG.4018	MSTRG.7501
MSTRG.15012	MSTRG.49	MSTRG.15012	MSTRG.49
MSTRG.8293	MSTRG.17406	MSTRG.8293	MSTRG.17406
PMZ_0001163	PMZ_0000853	PMZ_0001163	PMZ_0000853
MSTRG.17440	MSTRG.8269	MSTRG.17440	MSTRG.8269
MSTRG.8403	MSTRG.3835	MSTRG.8403	MSTRG.3835
MSTRG.12105	MSTRG.19623	MSTRG.12105	MSTRG.19623
MSTRG.2532	MSTRG.8990	MSTRG.2532	MSTRG.8990
MSTRG.12411	MSTRG.2569	MSTRG.12411	MSTRG.2569
PMZ_0048462	PMZ_0048603	PMZ_0048462	PMZ_0048603
MSTRG.4210	MSTRG.8779	MSTRG.4210	MSTRG.8779
MSTRG.12049	MSTRG.8349	MSTRG.12049	MSTRG.8349
PMZ_0041003	MSTRG.9100	PMZ_0041003	MSTRG.9100
PMZ_0001163	PMZ_0048598	PMZ_0001163	PMZ_0048598
MSTRG.8205	MSTRG.9355	MSTRG.8205	MSTRG.9355
MSTRG.6598	PMZ_0041566	MSTRG.6598	PMZ_0041566
MSTRG.3839	PMZ_0029919	MSTRG.3839	PMZ_0029919
MSTRG.9536	MSTRG.15945	MSTRG.9536	MSTRG.15945
MSTRG.14137	MSTRG.296	MSTRG.14137	MSTRG.296
PMZ_0033427	MSTRG.3022	PMZ_0033427	MSTRG.3022
MSTRG.152	MSTRG.8052	MSTRG.152	MSTRG.8052
PMZ_0037544	PMZ_0032639	PMZ_0037544	PMZ_0032639
MSTRG.10338	MSTRG.3404	MSTRG.10338	MSTRG.3404
MSTRG.2195	MSTRG.1749	MSTRG.2195	MSTRG.1749
MSTRG.181	MSTRG.1142	MSTRG.181	MSTRG.1142
PMZ_0009766	MSTRG.6107	PMZ_0009766	MSTRG.6107
MSTRG.4888	MSTRG.14846	MSTRG.4888	MSTRG.14846
MSTRG.581	MSTRG.6209	MSTRG.581	MSTRG.6209
MSTRG.13822	MSTRG.8918	MSTRG.13822	MSTRG.8918
MSTRG.6225	MSTRG.561	MSTRG.6225	MSTRG.561
MSTRG.8963	MSTRG.1591	MSTRG.8963	MSTRG.1591
MSTRG.9446	MSTRG.8354	MSTRG.9446	MSTRG.8354
MSTRG.6125	MSTRG.1035	MSTRG.6125	MSTRG.1035
MSTRG.4485	MSTRG.100	MSTRG.4485	MSTRG.100
MSTRG.4077	MSTRG.16420	MSTRG.4077	MSTRG.16420
MSTRG.11637	MSTRG.13650	MSTRG.11637	MSTRG.13650
MSTRG.1035	MSTRG.6261	MSTRG.1035	MSTRG.6261
MSTRG.9600	MSTRG.1330	MSTRG.9600	MSTRG.1330
MSTRG.15796	MSTRG.6532	MSTRG.15796	MSTRG.6532
MSTRG.12834	MSTRG.609	MSTRG.12834	MSTRG.609
MSTRG.4140	PMZ_0004557	MSTRG.4140	PMZ_0004557
MSTRG.8832	MSTRG.13747	MSTRG.8832	MSTRG.13747
MSTRG.8812	MSTRG.7566	MSTRG.8812	MSTRG.7566
MSTRG.5184	MSTRG.2689	MSTRG.5184	MSTRG.2689
MSTRG.4490	MSTRG.97	MSTRG.4490	MSTRG.97
MSTRG.6279	MSTRG.655	MSTRG.6279	MSTRG.655
MSTRG.15730	MSTRG.385	MSTRG.15730	MSTRG.385
MSTRG.14568	MSTRG.10592	MSTRG.14568	MSTRG.10592
MSTRG.13382	MSTRG.9420	MSTRG.13382	MSTRG.9420
MSTRG.4062	MSTRG.12305	MSTRG.4062	MSTRG.12305
MSTRG.14457	MSTRG.1897	MSTRG.14457	MSTRG.1897
MSTRG.2380	PMZ_0027844	MSTRG.2380	PMZ_0027844
MSTRG.5095	MSTRG.13318	MSTRG.5095	MSTRG.13318
MSTRG.8332	MSTRG.10196	MSTRG.8332	MSTRG.10196
PMZ_0007638	MSTRG.5335	PMZ_0007638	MSTRG.5335
MSTRG.1810	MSTRG.2378	MSTRG.1810	MSTRG.2378
MSTRG.4082	MSTRG.16323	MSTRG.4082	MSTRG.16323
MSTRG.628	MSTRG.6423	MSTRG.628	MSTRG.6423
