Ohno1	Ohno2	Symbol1	Symbol2
ENSG00000112852	ENSG00000138650	PCDHB2	PCDH10
ENSG00000110697	ENSG00000090975	PITPNM1	PITPNM2
ENSG00000170166	ENSG00000182742	HOXD4	HOXB4
ENSG00000166523	ENSG00000090659	CLEC4E	CD209
ENSG00000197245	ENSG00000184731	FAM110D	FAM110C
ENSG00000288701	ENSG00000204469	PRRC2B	PRRC2A
ENSG00000025772	ENSG00000104450	TOMM34	SPAG1
ENSG00000164574	ENSG00000174473	GALNT10	GALNTL6
ENSG00000137225	ENSG00000014216	CAPN11	CAPN1
ENSG00000022567	ENSG00000162426	SLC45A4	SLC45A1
ENSG00000069869	ENSG00000049759	NEDD4	NEDD4L
ENSG00000071564	ENSG00000196628	TCF3	TCF4
ENSG00000163430	ENSG00000053108	FSTL1	FSTL4
ENSG00000187556	ENSG00000188425	NANOS3	NANOS2
ENSG00000092841	ENSG00000168530	MYL6	MYL1
ENSG00000184988	ENSG00000106460	TMEM106A	TMEM106B
ENSG00000072786	ENSG00000065613	STK10	SLK
ENSG00000144331	ENSG00000151789	ZNF385B	ZNF385D
ENSG00000276547	ENSG00000136099	PCDHGB5	PCDH8
ENSG00000171815	ENSG00000189184	PCDHB1	PCDH18
ENSG00000054219	ENSG00000011028	LY75	MRC2
ENSG00000002919	ENSG00000086300	SNX11	SNX10
ENSG00000135338	ENSG00000157578	LCA5	LCA5L
ENSG00000169836	ENSG00000115353	TACR3	TACR1
ENSG00000153922	ENSG00000173575	CHD1	CHD2
ENSG00000166592	ENSG00000088320	RRAD	REM1
ENSG00000161082	ENSG00000140488	CELF5	CELF6
ENSG00000145864	ENSG00000166206	GABRB2	GABRB3
ENSG00000198959	ENSG00000163810	TGM2	TGM4
ENSG00000174502	ENSG00000155850	SLC26A9	SLC26A2
ENSG00000120889	ENSG00000049249	TNFRSF10B	TNFRSF9
ENSG00000196843	ENSG00000150347	ARID5A	ARID5B
ENSG00000201403	ENSG00000200879	SNORD14B	SNORD14E
ENSG00000170004	ENSG00000111642	CHD3	CHD4
ENSG00000169291	ENSG00000105251	SHE	SHD
ENSG00000106460	ENSG00000134291	TMEM106B	TMEM106C
ENSG00000124067	ENSG00000124140	SLC12A4	SLC12A5
ENSG00000164144	ENSG00000132254	ARFIP1	ARFIP2
ENSG00000138439	ENSG00000106415	FAM117B	GLCCI1
ENSG00000183844	ENSG00000198643	FAM3B	FAM3D
ENSG00000184357	ENSG00000189060	H1-5	H1-0
ENSG00000169016	ENSG00000007968	E2F6	E2F2
ENSG00000135740	ENSG00000066230	SLC9A5	SLC9A3
ENSG00000172548	ENSG00000163293	NIPAL4	NIPAL1
ENSG00000260903	ENSG00000047597	XKR7	XK
ENSG00000139517	ENSG00000072201	LNX2	LNX1
ENSG00000102349	ENSG00000109787	KLF8	KLF3
ENSG00000184349	ENSG00000251246	EFNA5	EFNA4-EFNA3
ENSG00000125879	ENSG00000271079	OTOR	CTAGE15
ENSG00000108405	ENSG00000109991	P2RX1	P2RX3
ENSG00000185267	ENSG00000145050	CDNF	MANF
ENSG00000114790	ENSG00000130762	ARHGEF26	ARHGEF16
ENSG00000137225	ENSG00000162909	CAPN11	CAPN2
ENSG00000111783	ENSG00000132005	RFX4	RFX1
ENSG00000050628	ENSG00000160951	PTGER3	PTGER1
ENSG00000121481	ENSG00000204227	RNF2	RING1
ENSG00000150394	ENSG00000113100	CDH8	CDH9
ENSG00000089692	ENSG00000115598	LAG3	IL1RL2
ENSG00000143382	ENSG00000187720	ADAMTSL4	THSD4
ENSG00000156103	ENSG00000102996	MMP16	MMP15
ENSG00000145623	ENSG00000081985	OSMR	IL12RB2
ENSG00000118004	ENSG00000184374	COLEC11	COLEC10
ENSG00000149922	ENSG00000167800	TBX6	TBX10
ENSG00000213171	ENSG00000220008	LINGO4	LINGO3
ENSG00000052126	ENSG00000166689	PLEKHA5	PLEKHA7
ENSG00000166592	ENSG00000164949	RRAD	GEM
ENSG00000076716	ENSG00000183098	GPC4	GPC6
ENSG00000135063	ENSG00000160767	ENTREP1	ENTREP3
ENSG00000137819	ENSG00000160781	PAQR5	PAQR6
ENSG00000173638	ENSG00000135917	SLC19A1	SLC19A3
ENSG00000125780	ENSG00000163810	TGM3	TGM4
ENSG00000257184	ENSG00000180818	ENSG00000257184	HOXC10
ENSG00000113645	ENSG00000151718	WWC1	WWC2
ENSG00000196689	ENSG00000111199	TRPV1	TRPV4
ENSG00000092820	ENSG00000147065	EZR	MSN
ENSG00000253731	ENSG00000189184	PCDHGA6	PCDH18
ENSG00000132507	ENSG00000163577	EIF5A	EIF5A2
ENSG00000277893	ENSG00000145545	SRD5A2	SRD5A1
ENSG00000167100	ENSG00000158528	SAMD14	PPP1R9A
ENSG00000105398	ENSG00000109193	SULT2A1	SULT1E1
ENSG00000174669	ENSG00000112759	SLC29A2	SLC29A1
ENSG00000083457	ENSG00000169896	ITGAE	ITGAM
ENSG00000198844	ENSG00000066248	ARHGEF15	NGEF
ENSG00000113211	ENSG00000138650	PCDHB6	PCDH10
ENSG00000135298	ENSG00000121753	ADGRB3	ADGRB2
ENSG00000131899	ENSG00000073350	LLGL1	LLGL2
ENSG00000178033	ENSG00000185933	CALHM5	CALHM1
ENSG00000084112	ENSG00000141298	SSH1	SSH2
ENSG00000184164	ENSG00000163703	CRELD2	CRELD1
ENSG00000182759	ENSG00000204103	MAFA	MAFB
ENSG00000180316	ENSG00000100344	PNPLA1	PNPLA3
ENSG00000158258	ENSG00000171603	CLSTN2	CLSTN1
ENSG00000147655	ENSG00000101282	RSPO2	RSPO4
ENSG00000282608	ENSG00000128271	ADORA3	ADORA2A
ENSG00000187815	ENSG00000169981	ZFP69	ZNF35
ENSG00000170525	ENSG00000158571	PFKFB3	PFKFB1
ENSG00000074181	ENSG00000148400	NOTCH3	NOTCH1
ENSG00000139549	ENSG00000164690	DHH	SHH
ENSG00000145358	ENSG00000168209	DDIT4L	DDIT4
ENSG00000140265	ENSG00000131848	ZSCAN29	ZSCAN5A
ENSG00000125522	ENSG00000082556	NPBWR2	OPRK1
ENSG00000140262	ENSG00000071564	TCF12	TCF3
ENSG00000075461	ENSG00000006116	CACNG4	CACNG3
ENSG00000186115	ENSG00000186377	CYP4F2	CYP4X1
ENSG00000204262	ENSG00000139219	COL5A2	COL2A1
ENSG00000128709	ENSG00000170689	HOXD9	HOXB9
ENSG00000182218	ENSG00000143512	HHIPL1	HHIPL2
ENSG00000177954	ENSG00000185088	RPS27	RPS27L
ENSG00000134121	ENSG00000198910	CHL1	L1CAM
ENSG00000179292	ENSG00000178233	TMEM151A	TMEM151B
ENSG00000162849	ENSG00000066735	KIF26B	KIF26A
ENSG00000130559	ENSG00000118200	CAMSAP1	CAMSAP2
ENSG00000176624	ENSG00000181588	MEX3C	MEX3D
ENSG00000164418	ENSG00000163873	GRIK2	GRIK3
ENSG00000100243	ENSG00000166394	CYB5R3	CYB5R2
ENSG00000096384	ENSG00000080824	HSP90AB1	HSP90AA1
ENSG00000158955	ENSG00000061492	WNT9B	WNT8A
ENSG00000179776	ENSG00000139880	CDH5	CDH24
ENSG00000166153	ENSG00000121690	DEPDC4	DEPDC7
ENSG00000249861	ENSG00000275572	LGALS16	GRIFIN
ENSG00000188130	ENSG00000112062	MAPK12	MAPK14
ENSG00000127990	ENSG00000108823	SGCE	SGCA
ENSG00000134532	ENSG00000110693	SOX5	SOX6
ENSG00000171097	ENSG00000137944	KYAT1	KYAT3
ENSG00000154914	ENSG00000103404	USP43	USP31
ENSG00000135517	ENSG00000167580	MIP	AQP2
ENSG00000177752	ENSG00000145817	YIPF7	YIPF5
ENSG00000114857	ENSG00000138398	NKTR	PPIG
ENSG00000204231	ENSG00000143171	RXRB	RXRG
ENSG00000199017	ENSG00000284453	MIR1-1	MIR1-2
ENSG00000278195	ENSG00000125510	SSTR3	OPRL1
ENSG00000163602	ENSG00000015153	RYBP	YAF2
ENSG00000123989	ENSG00000033100	CHPF	CHPF2
ENSG00000167306	ENSG00000197535	MYO5B	MYO5A
ENSG00000059758	ENSG00000117266	CDK17	CDK18
ENSG00000130479	ENSG00000166963	MAP1S	MAP1A
ENSG00000204983	ENSG00000197766	PRSS1	CFD
ENSG00000068781	ENSG00000140022	STON1-GTF2A1L	STON2
ENSG00000172164	ENSG00000168807	SNTB1	SNTB2
ENSG00000176695	ENSG00000196266	OR4F17	OR10J3
ENSG00000101074	ENSG00000103196	R3HDML	CRISPLD2
ENSG00000086506	ENSG00000161544	HBQ1	CYGB
ENSG00000146250	ENSG00000150687	PRSS35	PRSS23
ENSG00000004864	ENSG00000115840	SLC25A13	SLC25A12
ENSG00000116329	ENSG00000082556	OPRD1	OPRK1
ENSG00000074696	ENSG00000188921	HACD3	HACD4
ENSG00000185437	ENSG00000131171	SH3BGR	SH3BGRL
ENSG00000005884	ENSG00000091409	ITGA3	ITGA6
ENSG00000064195	ENSG00000115844	DLX3	DLX2
ENSG00000147872	ENSG00000105355	PLIN2	PLIN3
ENSG00000145246	ENSG00000118322	ATP10D	ATP10B
ENSG00000199017	ENSG00000207604	MIR1-1	MIR206
ENSG00000055163	ENSG00000273749	CYFIP2	CYFIP1
ENSG00000214978	ENSG00000111305	GSG1L2	GSG1
ENSG00000185513	ENSG00000198945	L3MBTL1	L3MBTL3
ENSG00000090924	ENSG00000126822	PLEKHG2	PLEKHG3
ENSG00000078114	ENSG00000183091	NEBL	NEB
ENSG00000167244	ENSG00000017427	IGF2	IGF1
ENSG00000188672	ENSG00000112077	RHCE	RHAG
ENSG00000078246	ENSG00000104804	TULP3	TULP2
ENSG00000151693	ENSG00000088280	ASAP2	ASAP3
ENSG00000134376	ENSG00000148204	CRB1	CRB2
ENSG00000186889	ENSG00000187049	TMEM17	TMEM216
ENSG00000181518	ENSG00000204695	OR8D4	OR14J1
ENSG00000197403	ENSG00000166884	OR6N1	OR4D6
ENSG00000184908	ENSG00000188037	CLCNKB	CLCN1
ENSG00000082781	ENSG00000115221	ITGB5	ITGB6
ENSG00000180228	ENSG00000139546	PRKRA	TARBP2
ENSG00000163154	ENSG00000185361	TNFAIP8L2	TNFAIP8L1
ENSG00000158955	ENSG00000111186	WNT9B	WNT5B
ENSG00000162624	ENSG00000106852	LHX8	LHX6
ENSG00000131773	ENSG00000112531	KHDRBS3	QKI
ENSG00000243244	ENSG00000140022	STON1	STON2
ENSG00000144893	ENSG00000184634	MED12L	MED12
ENSG00000159842	ENSG00000186716	ABR	BCR
ENSG00000175029	ENSG00000159692	CTBP2	CTBP1
ENSG00000225663	ENSG00000172366	MCRIP1	MCRIP2
ENSG00000170500	ENSG00000154359	LONRF2	LONRF1
ENSG00000089692	ENSG00000115590	LAG3	IL1R2
ENSG00000186526	ENSG00000187048	CYP4F8	CYP4A11
ENSG00000006638	ENSG00000050628	TBXA2R	PTGER3
ENSG00000169641	ENSG00000118407	LUZP1	FILIP1
ENSG00000213719	ENSG00000169583	CLIC1	CLIC3
ENSG00000158856	ENSG00000163995	DMTN	ABLIM2
ENSG00000178358	ENSG00000172640	OR2D3	OR10AD1
ENSG00000184009	ENSG00000075624	ACTG1	ACTB
ENSG00000176692	ENSG00000054598	FOXC2	FOXC1
ENSG00000204963	ENSG00000138650	PCDHA7	PCDH10
ENSG00000116191	ENSG00000136828	RALGPS2	RALGPS1
ENSG00000145555	ENSG00000068137	MYO10	PLEKHH3
ENSG00000117560	ENSG00000181634	FASLG	TNFSF15
ENSG00000185418	ENSG00000143374	TARS3	TARS2
ENSG00000078725	ENSG00000162670	BRINP1	BRINP3
ENSG00000090674	ENSG00000153898	MCOLN1	MCOLN2
ENSG00000151846	ENSG00000186288	PABPC3	PABPC1L2A
ENSG00000196182	ENSG00000101255	STK40	TRIB3
ENSG00000145936	ENSG00000197584	KCNMB1	KCNMB2
ENSG00000160299	ENSG00000127914	PCNT	AKAP9
ENSG00000058668	ENSG00000070961	ATP2B4	ATP2B1
ENSG00000172057	ENSG00000128699	ORMDL3	ORMDL1
ENSG00000178750	ENSG00000135604	STX19	STX11
ENSG00000183098	ENSG00000213420	GPC6	GPC2
ENSG00000136643	ENSG00000110025	RPS6KC1	SNX15
ENSG00000184394	ENSG00000166884	OR4N5	OR4D6
ENSG00000129003	ENSG00000197969	VPS13C	VPS13A
ENSG00000160691	ENSG00000103995	SHC1	CEP152
ENSG00000163281	ENSG00000113552	GNPDA2	GNPDA1
ENSG00000129353	ENSG00000204385	SLC44A2	SLC44A4
ENSG00000151892	ENSG00000125861	GFRA1	GFRA4
ENSG00000187098	ENSG00000105967	MITF	TFEC
ENSG00000008197	ENSG00000116819	TFAP2D	TFAP2E
ENSG00000111671	ENSG00000171621	SPSB2	SPSB1
ENSG00000164031	ENSG00000148719	DNAJB14	DNAJB12
ENSG00000125879	ENSG00000164299	OTOR	SPZ1
ENSG00000137193	ENSG00000198355	PIM1	PIM3
ENSG00000150394	ENSG00000139880	CDH8	CDH24
ENSG00000186288	ENSG00000070756	PABPC1L2A	PABPC1
ENSG00000101144	ENSG00000153162	BMP7	BMP6
ENSG00000120324	ENSG00000118946	PCDHB10	PCDH17
ENSG00000135423	ENSG00000115419	GLS2	GLS
ENSG00000167791	ENSG00000143933	CABP2	CALM2
ENSG00000151292	ENSG00000169118	CSNK1G3	CSNK1G1
ENSG00000196411	ENSG00000183317	EPHB4	EPHA10
ENSG00000157168	ENSG00000185737	NRG1	NRG3
ENSG00000111348	ENSG00000242173	ARHGDIB	ARHGDIG
ENSG00000197506	ENSG00000137860	SLC28A3	SLC28A2
ENSG00000165194	ENSG00000118946	PCDH19	PCDH17
ENSG00000171916	ENSG00000178934	LGALS9C	LGALS7B
ENSG00000167549	ENSG00000102879	CORO6	CORO1A
ENSG00000101104	ENSG00000186288	PABPC1L	PABPC1L2A
ENSG00000204962	ENSG00000138650	PCDHA8	PCDH10
ENSG00000122756	ENSG00000112964	CNTFR	GHR
ENSG00000166825	ENSG00000164307	ANPEP	ERAP1
ENSG00000110046	ENSG00000066739	ATG2A	ATG2B
ENSG00000172889	ENSG00000241404	EGFL7	EGFL8
ENSG00000112038	ENSG00000125510	OPRM1	OPRL1
ENSG00000185437	ENSG00000198478	SH3BGR	SH3BGRL2
ENSG00000143320	ENSG00000121769	CRABP2	FABP3
ENSG00000185942	ENSG00000084628	NKAIN3	NKAIN1
ENSG00000180806	ENSG00000170689	HOXC9	HOXB9
ENSG00000173917	ENSG00000105996	HOXB2	HOXA2
ENSG00000162407	ENSG00000203805	PLPP3	PLPP4
ENSG00000183735	ENSG00000263528	TBK1	IKBKE
ENSG00000157782	ENSG00000178363	CABP1	CALML3
ENSG00000214415	ENSG00000128266	GNAT3	GNAZ
ENSG00000090372	ENSG00000196792	STRN4	STRN3
ENSG00000169418	ENSG00000159899	NPR1	NPR2
ENSG00000148219	ENSG00000152092	ASTN2	ASTN1
ENSG00000149532	ENSG00000111605	CPSF7	CPSF6
ENSG00000145703	ENSG00000140575	IQGAP2	IQGAP1
ENSG00000054654	ENSG00000176438	SYNE2	SYNE3
ENSG00000134308	ENSG00000175793	YWHAQ	SFN
ENSG00000184486	ENSG00000185668	POU3F2	POU3F1
ENSG00000106302	ENSG00000114378	HYAL4	HYAL1
ENSG00000224578	ENSG00000177733	HNRNPA1L3	HNRNPA0
ENSG00000011566	ENSG00000168067	MAP4K3	MAP4K2
ENSG00000128604	ENSG00000125347	IRF5	IRF1
ENSG00000164180	ENSG00000064545	TMEM161B	TMEM161A
ENSG00000156687	ENSG00000182168	UNC5D	UNC5C
ENSG00000049245	ENSG00000220205	VAMP3	VAMP2
ENSG00000213578	ENSG00000166569	CPLX3	CPLX4
ENSG00000118513	ENSG00000185697	MYB	MYBL1
ENSG00000050820	ENSG00000100842	BCAR1	EFS
ENSG00000131620	ENSG00000047617	ANO1	ANO2
ENSG00000182566	ENSG00000198178	CLEC4G	CLEC4C
ENSG00000089692	ENSG00000115607	LAG3	IL18RAP
ENSG00000117523	ENSG00000204469	PRRC2C	PRRC2A
ENSG00000111783	ENSG00000080298	RFX4	RFX3
ENSG00000228696	ENSG00000143761	ARL17B	ARF1
ENSG00000196396	ENSG00000175354	PTPN1	PTPN2
ENSG00000069974	ENSG00000041353	RAB27A	RAB27B
ENSG00000174306	ENSG00000178764	ZHX3	ZHX2
ENSG00000145685	ENSG00000182508	LHFPL2	LHFPL1
ENSG00000146112	ENSG00000176058	PPP1R18	TPRN
ENSG00000185811	ENSG00000030419	IKZF1	IKZF2
ENSG00000064655	ENSG00000112319	EYA2	EYA4
ENSG00000127124	ENSG00000010818	HIVEP3	HIVEP2
ENSG00000197403	ENSG00000254466	OR6N1	OR4D10
ENSG00000132326	ENSG00000049246	PER2	PER3
ENSG00000147027	ENSG00000112378	TMEM47	PERP
ENSG00000213420	ENSG00000076716	GPC2	GPC4
ENSG00000010438	ENSG00000197766	PRSS3	CFD
ENSG00000241128	ENSG00000172199	OR14A2	OR8U1
ENSG00000164197	ENSG00000101695	RNF180	RNF125
ENSG00000158715	ENSG00000022567	SLC45A3	SLC45A4
ENSG00000171132	ENSG00000027075	PRKCE	PRKCH
ENSG00000006016	ENSG00000113494	CRLF1	PRLR
ENSG00000143889	ENSG00000203867	HNRNPLL	RBM20
ENSG00000144407	ENSG00000160801	PTH2R	PTH1R
ENSG00000204060	ENSG00000118689	FOXO6	FOXO3
ENSG00000204138	ENSG00000112419	PHACTR4	PHACTR2
ENSG00000077984	ENSG00000113889	CST7	KNG1
ENSG00000217236	ENSG00000170374	SP9	SP7
ENSG00000008869	ENSG00000129493	HEATR5B	HEATR5A
ENSG00000163577	ENSG00000253626	EIF5A2	EIF5AL1
ENSG00000290292	ENSG00000174306	HOMEZ	ZHX3
ENSG00000186350	ENSG00000143171	RXRA	RXRG
ENSG00000104863	ENSG00000120509	LIN7B	PDZD11
ENSG00000259207	ENSG00000105855	ITGB3	ITGB8
ENSG00000141084	ENSG00000010017	RANBP10	RANBP9
ENSG00000185615	ENSG00000169340	PDIA2	PDILT
ENSG00000105605	ENSG00000075429	CACNG7	CACNG5
ENSG00000117632	ENSG00000197457	STMN1	STMN3
ENSG00000177693	ENSG00000172188	OR4F4	OR4C11
ENSG00000144476	ENSG00000182687	ACKR3	GALR2
ENSG00000160685	ENSG00000184828	ZBTB7B	ZBTB7C
ENSG00000100266	ENSG00000165912	PACSIN2	PACSIN3
ENSG00000169946	ENSG00000179588	ZFPM2	ZFPM1
ENSG00000177885	ENSG00000189152	GRB2	GRAPL
ENSG00000188677	ENSG00000197702	PARVB	PARVA
ENSG00000176695	ENSG00000172188	OR4F17	OR4C11
ENSG00000164181	ENSG00000066322	ELOVL7	ELOVL1
ENSG00000125430	ENSG00000182601	HS3ST3B1	HS3ST4
ENSG00000163399	ENSG00000132681	ATP1A1	ATP1A4
ENSG00000172765	ENSG00000133069	TMCC1	TMCC2
ENSG00000145794	ENSG00000157890	MEGF10	MEGF11
ENSG00000083457	ENSG00000140678	ITGAE	ITGAX
ENSG00000050344	ENSG00000082641	NFE2L3	NFE2L1
ENSG00000166819	ENSG00000167676	PLIN1	PLIN4
ENSG00000160808	ENSG00000196465	MYL3	MYL6B
ENSG00000135205	ENSG00000120051	CCDC146	CFAP58
ENSG00000073921	ENSG00000065609	PICALM	SNAP91
ENSG00000141505	ENSG00000090659	ASGR1	CD209
ENSG00000138606	ENSG00000169291	SHF	SHE
ENSG00000143442	ENSG00000137871	POGZ	ZNF280D
ENSG00000151414	ENSG00000119408	NEK7	NEK6
ENSG00000171451	ENSG00000111817	DSEL	DSE
ENSG00000149435	ENSG00000167741	GGTLC1	GGT6
ENSG00000204175	ENSG00000185477	GPRIN2	GPRIN3
ENSG00000185942	ENSG00000101198	NKAIN3	NKAIN4
ENSG00000152795	ENSG00000197451	HNRNPDL	HNRNPAB
ENSG00000063015	ENSG00000174938	SEZ6	SEZ6L2
ENSG00000118596	ENSG00000155380	SLC16A7	SLC16A1
ENSG00000064195	ENSG00000105880	DLX3	DLX5
ENSG00000198142	ENSG00000198944	SOWAHC	SOWAHA
ENSG00000165443	ENSG00000168490	PHYHIPL	PHYHIP
ENSG00000119508	ENSG00000123358	NR4A3	NR4A1
ENSG00000085465	ENSG00000133048	OVGP1	CHI3L1
ENSG00000116584	ENSG00000214944	ARHGEF2	ARHGEF28
ENSG00000115808	ENSG00000090372	STRN	STRN4
ENSG00000180745	ENSG00000249581	CLRN3	CLRN2
ENSG00000160883	ENSG00000159399	HK3	HK2
ENSG00000000938	ENSG00000197122	FGR	SRC
ENSG00000163032	ENSG00000116983	VSNL1	HPCAL4
ENSG00000104953	ENSG00000140332	TLE6	TLE3
ENSG00000172324	ENSG00000189181	OR5A2	OR14I1
ENSG00000051009	ENSG00000164142	FHIP1B	FHIP1A
ENSG00000068615	ENSG00000165476	REEP1	REEP3
ENSG00000166527	ENSG00000116031	CLEC4D	CD207
ENSG00000187210	ENSG00000140297	GCNT1	GCNT3
ENSG00000162949	ENSG00000126247	CAPN13	CAPNS1
ENSG00000162728	ENSG00000120457	KCNJ9	KCNJ5
ENSG00000179636	ENSG00000159713	TPPP2	TPPP3
ENSG00000105507	ENSG00000172421	CABP5	EFCAB3
ENSG00000136052	ENSG00000133065	SLC41A2	SLC41A1
ENSG00000165272	ENSG00000103569	AQP3	AQP9
ENSG00000180773	ENSG00000186335	SLC36A4	SLC36A2
ENSG00000133317	ENSG00000205076	LGALS12	LGALS7
ENSG00000243232	ENSG00000189184	PCDHAC2	PCDH18
ENSG00000198513	ENSG00000119787	ATL1	ATL2
ENSG00000109339	ENSG00000107643	MAPK10	MAPK8
ENSG00000143549	ENSG00000198467	TPM3	TPM2
ENSG00000067798	ENSG00000166833	NAV3	NAV2
ENSG00000166128	ENSG00000143545	RAB8B	RAB13
ENSG00000140937	ENSG00000113100	CDH11	CDH9
ENSG00000005513	ENSG00000125398	SOX8	SOX9
ENSG00000067798	ENSG00000134369	NAV3	NAV1
ENSG00000146122	ENSG00000100592	DAAM2	DAAM1
ENSG00000167580	ENSG00000240583	AQP2	AQP1
ENSG00000163508	ENSG00000136535	EOMES	TBR1
ENSG00000198835	ENSG00000183153	GJC2	GJD3
ENSG00000136014	ENSG00000164663	USP44	USP49
ENSG00000137070	ENSG00000113494	IL11RA	PRLR
ENSG00000196266	ENSG00000166884	OR10J3	OR4D6
ENSG00000187848	ENSG00000083454	P2RX2	P2RX5
ENSG00000265763	ENSG00000152784	ZNF488	PRDM8
ENSG00000136811	ENSG00000122417	ODF2	ODF2L
ENSG00000161544	ENSG00000244734	CYGB	HBB
ENSG00000136643	ENSG00000198208	RPS6KC1	RPS6KL1
ENSG00000179862	ENSG00000164442	CITED4	CITED2
ENSG00000171262	ENSG00000119812	FAM98B	FAM98A
ENSG00000173334	ENSG00000071575	TRIB1	TRIB2
ENSG00000185829	ENSG00000143761	ARL17A	ARF1
ENSG00000103023	ENSG00000258223	PRSS54	PRSS58
ENSG00000137673	ENSG00000125966	MMP7	MMP24
ENSG00000135218	ENSG00000138760	CD36	SCARB2
ENSG00000178372	ENSG00000175544	CALML5	CABP4
ENSG00000188386	ENSG00000187446	PPP3R2	CHP1
ENSG00000221978	ENSG00000163660	CCNL2	CCNL1
ENSG00000271321	ENSG00000154305	CTAGE6	MIA3
ENSG00000155324	ENSG00000175318	GRAMD2B	GRAMD2A
ENSG00000169488	ENSG00000176200	OR4K15	OR4D11
ENSG00000100060	ENSG00000169733	MFNG	RFNG
ENSG00000088881	ENSG00000164330	EBF4	EBF1
ENSG00000108001	ENSG00000164330	EBF3	EBF1
ENSG00000036828	ENSG00000169962	CASR	TAS1R3
ENSG00000155090	ENSG00000172059	KLF10	KLF11
ENSG00000160447	ENSG00000065243	PKN3	PKN2
ENSG00000130762	ENSG00000050327	ARHGEF16	ARHGEF5
ENSG00000012822	ENSG00000106052	CALCOCO1	TAX1BP1
ENSG00000128310	ENSG00000172209	GALR3	GPR22
ENSG00000004975	ENSG00000161202	DVL2	DVL3
ENSG00000089094	ENSG00000173120	KDM2B	KDM2A
ENSG00000169902	ENSG00000128294	TPST1	TPST2
ENSG00000137265	ENSG00000117595	IRF4	IRF6
ENSG00000111540	ENSG00000144566	RAB5B	RAB5A
ENSG00000154305	ENSG00000236761	MIA3	CTAGE9
ENSG00000139289	ENSG00000181649	PHLDA1	PHLDA2
ENSG00000099822	ENSG00000164588	HCN2	HCN1
ENSG00000124839	ENSG00000111540	RAB17	RAB5B
ENSG00000134216	ENSG00000133048	CHIA	CHI3L1
ENSG00000132478	ENSG00000059145	UNK	UNKL
ENSG00000164294	ENSG00000116157	GPX8	GPX7
ENSG00000204961	ENSG00000138650	PCDHA9	PCDH10
ENSG00000143630	ENSG00000138622	HCN3	HCN4
ENSG00000198336	ENSG00000092841	MYL4	MYL6
ENSG00000116711	ENSG00000188089	PLA2G4A	PLA2G4E
ENSG00000171532	ENSG00000162992	NEUROD2	NEUROD1
ENSG00000198668	ENSG00000178363	CALM1	CALML3
ENSG00000123562	ENSG00000185787	MORF4L2	MORF4L1
ENSG00000172765	ENSG00000278057	TMCC1	TEX28
ENSG00000166527	ENSG00000152672	CLEC4D	CLEC4F
ENSG00000164451	ENSG00000185933	CALHM4	CALHM1
ENSG00000121749	ENSG00000104946	TBC1D15	TBC1D17
ENSG00000141905	ENSG00000162599	NFIC	NFIA
ENSG00000153046	ENSG00000166446	CDYL	CDYL2
ENSG00000185187	ENSG00000115607	SIGIRR	IL18RAP
ENSG00000143614	ENSG00000167491	GATAD2B	GATAD2A
ENSG00000213199	ENSG00000072182	ASIC3	ASIC4
ENSG00000143797	ENSG00000172197	MBOAT2	MBOAT1
ENSG00000177885	ENSG00000100351	GRB2	GRAP2
ENSG00000183153	ENSG00000159248	GJD3	GJD2
ENSG00000141510	ENSG00000078900	TP53	TP73
ENSG00000003436	ENSG00000105825	TFPI	TFPI2
ENSG00000110880	ENSG00000102879	CORO1C	CORO1A
ENSG00000121774	ENSG00000131773	KHDRBS1	KHDRBS3
ENSG00000107807	ENSG00000164438	TLX1	TLX3
ENSG00000170412	ENSG00000013588	GPRC5C	GPRC5A
ENSG00000135407	ENSG00000148180	AVIL	GSN
ENSG00000139330	ENSG00000188783	KERA	PRELP
ENSG00000215114	ENSG00000088833	UBXN2B	NSFL1C
ENSG00000106384	ENSG00000166391	MOGAT3	MOGAT2
ENSG00000120509	ENSG00000111052	PDZD11	LIN7A
ENSG00000158941	ENSG00000060339	CCAR2	CCAR1
ENSG00000092529	ENSG00000126247	CAPN3	CAPNS1
ENSG00000172782	ENSG00000134824	FADS6	FADS2
ENSG00000072364	ENSG00000172493	AFF4	AFF1
ENSG00000011566	ENSG00000012983	MAP4K3	MAP4K5
ENSG00000072182	ENSG00000108684	ASIC4	ASIC2
ENSG00000162989	ENSG00000120457	KCNJ3	KCNJ5
ENSG00000067992	ENSG00000152256	PDK3	PDK1
ENSG00000169885	ENSG00000198668	CALML6	CALM1
ENSG00000055917	ENSG00000134644	PUM2	PUM1
ENSG00000080224	ENSG00000133216	EPHA6	EPHB2
ENSG00000197479	ENSG00000189184	PCDHB11	PCDH18
ENSG00000145147	ENSG00000184347	SLIT2	SLIT3
ENSG00000167566	ENSG00000176771	NCKAP5L	NCKAP5
ENSG00000161544	ENSG00000198125	CYGB	MB
ENSG00000161544	ENSG00000213934	CYGB	HBG1
ENSG00000275591	ENSG00000182489	XKR5	XKRX
ENSG00000175189	ENSG00000163083	INHBC	INHBB
ENSG00000115841	ENSG00000137824	RMDN2	RMDN3
ENSG00000141644	ENSG00000170948	MBD1	MBD3L1
ENSG00000133275	ENSG00000169118	CSNK1G2	CSNK1G1
ENSG00000069667	ENSG00000143365	RORA	RORC
ENSG00000181773	ENSG00000146360	GPR3	GPR6
